date,final_allocation,applied_allocation,spy_ret1d,strategy_ret1d_gross,trade_cost,strategy_ret1d,strategy_nav,benchmark_nav
2026-03-02,1.0,1.0,0.0,0.0,0.0,0.0,3.2057261817884566,4.027707187799518
2026-02-27,1.0,1.0,0.0,0.0,0.0,0.0,3.2057261817884566,4.027707187799518
2026-02-26,1.0,1.0,0.0,0.0,0.0,0.0,3.2057261817884566,4.027707187799518
2026-02-25,1.0,1.0,0.0,0.0,3.999999999999999e-05,-3.999999999999999e-05,3.2057261817884566,4.027707187799518
2026-02-24,1.0,0.8,0.0,0.0,3.999999999999999e-05,-3.999999999999999e-05,3.2058544159650952,4.027707187799518
2026-02-23,0.8,1.0,0.0,0.0,0.0,0.0,3.205982655271306,4.027707187799518
2026-02-20,1.0,1.0,0.0,0.0,0.0,0.0,3.205982655271306,4.027707187799518
2026-02-19,1.0,1.0,-0.0026373655692836,-0.0026373655692836,0.0,-0.0026373655692836,3.205982655271306,4.027707187799518
2026-02-18,1.0,1.0,0.0050377133549055,0.0050377133549055,1.9999999999999995e-05,0.0050177133549055,3.214460362354808,4.038357813653695
2026-02-17,1.0,0.9,0.0016134588719287,0.00145211298473583,1.9999999999999995e-05,0.00143211298473583,3.1984116495065935,4.018115698537616
2026-02-13,0.9,0.8,0.0007045377823615,0.0005636302258892,3.999999999999999e-05,0.0005236302258892,3.1938377130466002,4.011643077423336
2026-02-12,0.8,1.0,-0.0154488729145521,-0.0154488729145521,0.0,-0.0154488729145521,3.1921661983390877,4.008818713177264
2026-02-11,1.0,1.0,-0.0002311349847712,-0.0002311349847712,0.0,-0.0002311349847712,3.2422553898128275,4.071722232490363
2026-02-10,1.0,1.0,-0.0026371021797716,-0.0026371021797716,0.0,-0.0026371021797716,3.2430049617152665,4.072663567522021
2026-02-09,1.0,1.0,0.0048217791453875,0.0048217791453875,3.999999999999999e-05,0.0047817791453875,3.2515797096553,4.083431994936818
2026-02-06,1.0,0.8,0.0191847939754963,0.015347835180397042,1.9999999999999995e-05,0.015327835180397043,3.2361053684919687,4.063837070101948
2026-02-05,0.8,0.9,-0.0124892628772314,-0.01124033658950826,1.9999999999999995e-05,-0.01126033658950826,3.187251699759613,3.987340759127978
2026-02-04,0.9,0.8,-0.0048439179057576,-0.00387513432460608,3.999999999999999e-05,-0.00391513432460608,3.223549957291814,4.037769524152796
2026-02-03,0.8,1.0,-0.0084553631307128,-0.0084553631307128,0.0,-0.0084553631307128,3.2362201940555444,4.0574233497679755
2026-02-02,1.0,1.0,0.0049713175239538,0.0049713175239538,0.00014,0.0048313175239537995,3.2638169515732725,4.092022889235651
2026-01-30,1.0,0.3,-0.0029825476770117,-0.00089476430310351,0.00014,-0.00103476430310351,3.2481242320509853,4.071780774119572
2026-01-29,0.3,1.0,-0.0019844193677575,-0.0019844193677575,0.0,-0.0019844193677575,3.251488756548204,4.083961383657405
2026-01-28,1.0,1.0,-0.000100658996106,-0.000100658996106,0.0,-0.000100658996106,3.257953903373319,4.0920817900159605
2026-01-27,1.0,1.0,0.0039842504921721,0.0039842504921721,0.0,0.0039842504921721,3.258281878756265,4.09249373632703
2026-01-26,1.0,1.0,0.0050781308114595,0.0050781308114595,0.0,0.0050781308114595,3.2453515851060346,4.0762529236099185
2026-01-23,1.0,1.0,0.0003628552455616,0.0003628552455616,0.0,0.0003628552455616,3.2289545316102624,4.05565776296308
2026-01-22,1.0,1.0,0.0052231630101675,0.0052231630101675,3.999999999999999e-05,0.0051831630101675,3.227783313503421,4.054186680059734
2026-01-21,1.0,0.8,0.0115410831591598,0.00923286652732784,3.999999999999999e-05,0.00919286652732784,3.2111394542635927,4.033121031472618
2026-01-20,0.8,1.0,-0.0203567599707628,-0.0203567599707628,0.0,-0.0203567599707628,3.1818887754461143,3.9871055151578365
2026-01-16,1.0,1.0,-0.0008378844014015,-0.0008378844014015,0.0,-0.0008378844014015,3.2480076883408615,4.069956645685466
2026-01-15,1.0,1.0,0.002723224002989,0.002723224002989,0.0,0.002723224002989,3.25073142549543,4.073369658583536
2026-01-14,1.0,1.0,-0.0049152227448391,-0.0049152227448391,0.0,-0.0049152227448391,3.241902997437446,4.062307086418289
2026-01-13,1.0,1.0,-0.001999473023445,-0.001999473023445,0.0,-0.001999473023445,3.2579163821397232,4.082372858344538
2026-01-12,1.0,1.0,0.0015703975230316,0.0015703975230316,0.0,0.0015703975230316,3.264443548952413,4.090551806332304
2026-01-09,1.0,1.0,0.0066133884845902,0.0066133884845902,0.0,0.0066133884845902,3.2593251128684093,4.084138085998332
2026-01-08,1.0,1.0,-0.000101521683465,-0.000101521683465,0.0,-0.000101521683465,3.2379115459363916,4.057305548207354
2026-01-07,1.0,1.0,-0.0032234001772446,-0.0032234001772446,0.0,-0.0032234001772446,3.2382402975428626,4.057717494518423
2026-01-06,1.0,1.0,0.0059472271123479,0.0059472271123479,1.9999999999999995e-05,0.0059272271123479,3.248712197014536,4.070839439087913
2026-01-05,1.0,0.9,0.0066601108169108,0.00599409973521972,1.9999999999999995e-05,0.00597409973521972,3.229569803315107,4.046772364762695
2026-01-02,0.9,1.0,0.0018330596423725,0.0018330596423725,0.0,0.0018330596423725,3.210390609624199,4.019998727752026
2025-12-31,1.0,1.0,-0.0074089558858178,-0.0074089558858178,0.0,-0.0074089558858178,3.2045165396819923,4.012643313235298
2025-12-30,1.0,1.0,-0.0012211468345215,-0.0012211468345215,0.0,-0.0012211468345215,3.2284358786873786,4.042594719173898
2025-12-29,1.0,1.0,-0.0035636481890115,-0.0035636481890115,0.0,-0.0035636481890115,3.232383093069441,4.047537356604523
2025-12-26,1.0,1.0,-0.0001014040437492,-0.0001014040437492,0.0,-0.0001014040437492,3.2439433659708388,4.062012941667839
2025-12-24,1.0,1.0,0.003517621421107,0.003517621421107,0.0,0.003517621421107,3.244272348305981,4.062424887978907
2025-12-23,1.0,1.0,0.0045704843606495,0.0045704843606495,0.0,0.0045704843606495,3.232900229207419,4.0481849060368305
2025-12-22,1.0,1.0,0.0062298741783874,0.0062298741783874,0.0,0.0062298741783874,3.2181915351265484,4.029766919354856
2025-12-19,1.0,1.0,0.0090634651599048,0.0090634651599048,0.0,0.0090634651599048,3.198266735773756,4.0048174107782915
2025-12-18,1.0,1.0,0.0075512802967301,0.0075512802967301,0.0,0.0075512802967301,3.1695397229221167,3.968845914110718
2025-12-17,1.0,1.0,-0.011003588240296,-0.011003588240296,0.0,-0.011003588240296,3.1457850184942124,3.939100660903203
2025-12-16,1.0,1.0,-0.0027323197983205,-0.0027323197983205,0.0,-0.0027323197983205,3.180785067659621,3.9829271512668387
2025-12-15,1.0,1.0,-0.0015108134140046,-0.0015108134140046,0.0,-0.0015108134140046,3.1894998011129414,3.993839598272515
2025-12-12,1.0,1.0,-0.0107519976294389,-0.0107519976294389,0.0,-0.0107519976294389,3.194325831427764,3.999882674671854
2025-12-11,1.0,1.0,0.0023269317780567,0.0023269317780567,0.0,0.0023269317780567,3.2290445103483827,4.04335683780693
2025-12-10,1.0,1.0,0.0066322183023486,0.0066322183023486,0.0,0.0066322183023486,3.221548187496356,4.033970064671715
2025-12-09,1.0,1.0,-0.0008631222747601,-0.0008631222747601,0.0,-0.0008631222747601,3.20032294707335,4.007392165010246
2025-12-08,1.0,1.0,-0.0030042193520256,-0.0030042193520256,0.0,-0.0030042193520256,3.2030876033317934,4.01085402245784
2025-12-05,1.0,1.0,0.0018994616283884,0.0018994616283884,0.0,0.0018994616283884,3.2127393771416166,4.022939816105418
2025-12-04,1.0,1.0,0.000731123837949,0.000731123837949,0.0,0.000731123837949,3.206648471414434,4.015312883357506
2025-12-03,1.0,1.0,0.0034627679688574,0.0034627679688574,0.0,0.0034627679688574,3.204305727113265,4.012379337177202
2025-12-02,1.0,1.0,0.001852203967944,0.001852203967944,0.0,0.001852203967944,3.193248249358775,3.99853334399122
2025-12-01,1.0,1.0,-0.0045654324911315,-0.0045654324911315,0.0,-0.0045654324911315,3.1873446369749647,3.991140936911249
2025-11-28,1.0,1.0,0.0054584007358686,0.0054584007358686,0.0,0.0054584007358686,3.2019629828120952,4.009445790996897
2025-11-26,1.0,1.0,0.0069035446266889,0.0069035446266889,0.0,0.0069035446266889,3.184580267536342,3.9876794386147534
2025-11-25,1.0,1.0,0.0094059130414405,0.0094059130414405,1.9999999999999995e-05,0.009385913041440501,3.1627461086325104,3.9603390611691527
2025-11-24,1.0,0.9,0.0147185478075999,0.01324669302683991,1.9999999999999995e-05,0.013226693026839912,3.133336881136624,3.9234355673985073
2025-11-21,0.9,0.8,0.0099612047558461,0.007968963804676881,0.0,0.007968963804676881,3.0924342032248684,3.8665259207841216
2025-11-20,0.8,0.8,-0.0152423034871211,-0.01219384278969688,0.0,-0.01219384278969688,3.0679855375230747,3.8283905387423647
2025-11-19,0.8,0.8,0.0038631576379948,0.00309052611039584,0.0,0.00309052611039584,3.1058578802418855,3.887647237791653
2025-11-18,0.8,0.8,-0.0083974874485077,-0.00671798995880616,3.999999999999999e-05,-0.00675798995880616,3.096288719110152,3.87268643959298
2025-11-17,0.8,1.0,-0.0093164767862008,-0.0093164767862008,0.0,-0.0093164767862008,3.1173557781569627,3.9054826813903194
2025-11-14,1.0,1.0,-0.0001635960078566,-0.0001635960078566,0.0,-0.0001635960078566,3.146671671740529,3.9422101911222343
2025-11-13,1.0,1.0,-0.0165940625668752,-0.0165940625668752,0.0,-0.0165940625668752,3.1471865388942724,3.942855226496846
2025-11-12,1.0,1.0,0.0005564068664263,0.0005564068664263,0.0,0.0005564068664263,3.200292391063881,4.009387249367685
2025-11-11,1.0,1.0,0.0022892033827353,0.0022892033827353,0.0,0.0022892033827353,3.198512716625998,4.007157639342302
2025-11-10,1.0,1.0,0.0156043582283895,0.0156043582283895,3.999999999999999e-05,0.0155643582283895,3.1912073938649526,3.9980053918750276
2025-11-07,1.0,0.8,0.0009845659403016,0.00078765275224128,3.999999999999999e-05,0.00074765275224128,3.1422995184981515,3.9365776244295656
2025-11-06,0.8,1.0,-0.0107293822508095,-0.0107293822508095,0.0,-0.0107293822508095,3.13995192479967,3.932705616426399
2025-11-05,1.0,1.0,0.0034654701339136,0.0034654701339136,0.0,0.0034654701339136,3.174007059811152,3.975358760148133
2025-11-04,1.0,1.0,-0.0118535951993655,-0.0118535951993655,0.0,-0.0118535951993655,3.163045619683931,3.961629850220573
2025-11-03,1.0,1.0,0.0018766915803232,0.0018766915803232,0.0,0.0018766915803232,3.2009888456985256,4.009152723699743
2025-10-31,1.0,1.0,0.0032802609225197,0.0032802609225197,0.0,0.0032802609225197,3.1949928295561048,4.001642874210252
2025-10-30,1.0,1.0,-0.0109981131919205,-0.0109981131919205,0.0,-0.0109981131919205,3.184546685507694,3.988559358808402
2025-10-29,1.0,1.0,0.0004803260550556,0.0004803260550556,0.0,0.0004803260550556,3.2199601719523008,4.032913801288228
2025-10-28,1.0,1.0,0.0026560013292959,0.0026560013292959,0.0,0.0026560013292959,3.2184142837158687,4.030977617711096
2025-10-27,1.0,1.0,0.0117976678540983,0.0117976678540983,0.0,0.0117976678540983,3.2098888147569817,4.0202996963733595
2025-10-24,1.0,1.0,0.0081725472470974,0.0081725472470974,0.0,0.0081725472470974,3.1724611715747195,3.973422576570999
2025-10-23,1.0,1.0,0.0059299660830507,0.0059299660830507,0.0,0.0059299660830507,3.1467442554723393,3.9412128285190606
2025-10-22,1.0,1.0,-0.0051988822553615,-0.0051988822553615,0.0,-0.0051988822553615,3.128194170142199,3.917979343895666
2025-10-21,1.0,1.0,-1.4955077773270986e-05,-1.4955077773270986e-05,0.0,-1.4955077773270986e-05,3.144542275177855,3.9384549072263866
2025-10-20,1.0,1.0,0.0104004350383515,0.0104004350383515,0.0,0.0104004350383515,3.144589302755443,3.9385138080066966
2025-10-17,1.0,1.0,0.0056763148606699,0.0056763148606699,0.0,0.0056763148606699,3.1122208519596337,3.8979731910519253
2025-10-16,1.0,1.0,-0.0068102105671092,-0.0068102105671092,0.00011,-0.0069202105671091994,3.094654617963049,3.8759719538507422
2025-10-15,1.0,0.45,0.004439541098594,0.0019977934943673,0.0,0.0019977934943673,3.116219513167503,3.902549135210012
2025-10-14,0.45,0.45,-0.0012216512196846,-0.00054974304885807,1.8000000000000004e-05,-0.00056774304885807,3.1100063626886825,3.885300185356746
2025-10-13,0.45,0.36,0.0153440928092445,0.00552387341132802,0.000128,0.00539587341132802,3.1117730502075616,3.890052472704663
2025-10-10,0.36,1.0,-0.0270278207876621,-0.0270278207876621,0.0,-0.0270278207876621,3.0950724311700766,3.8312651841423553
2025-10-09,1.0,1.0,-0.0028970302416125,-0.0028970302416125,0.0,-0.0028970302416125,3.1810492604995844,3.9376924294422544
2025-10-08,1.0,1.0,0.0059630963199241,0.0059630963199241,0.0,0.0059630963199241,3.190291631836578,3.949133187715221
2025-10-07,1.0,1.0,-0.003707511977453,-0.003707511977453,0.0,-0.003707511977453,3.171380385132912,3.9257237190530963
2025-10-06,1.0,1.0,0.0035862493658544,0.0035862493658544,0.0,0.0035862493658544,3.1831820707867675,3.940332549174308
2025-10-03,1.0,1.0,-1.4818614668121732e-05,-1.4818614668121732e-05,0.0,-1.4818614668121732e-05,3.171807179301385,3.9262520303203865
2025-10-02,1.0,1.0,0.0011517801124745,0.0011517801124745,0.0,0.0011517801124745,3.1718541817862884,3.9263102127984975
2025-10-01,1.0,1.0,0.0034075697061788,0.0034075697061788,0.0,0.0034075697061788,3.1682051061527816,3.92179316942072
2025-09-30,1.0,1.0,0.003766845725351,0.003766845725351,0.0,0.003766845725351,3.1574458891918726,3.9084747691998305
2025-09-29,1.0,1.0,0.0028103894503841,0.0028103894503841,0.0,0.0028103894503841,3.1455969109143176,3.893807397449408
2025-09-26,1.0,1.0,0.0057290757244345,0.0057290757244345,0.0,0.0057290757244345,3.1367813337457964,3.882894950443731
2025-09-25,1.0,1.0,-0.0046134329671143,-0.0046134329671143,0.0,-0.0046134329671143,3.118912845873873,3.8607762708330284
2025-09-24,1.0,1.0,-0.0031816444865341,-0.0031816444865341,0.0,-0.0031816444865341,3.133368431091988,3.8786702560609054
2025-09-23,1.0,1.0,-0.0054435205141353,-0.0054435205141353,0.0,-0.0054435205141353,3.143369515379735,3.8910501944589333
2025-09-22,1.0,1.0,0.0047310354597998,0.0047310354597998,0.0,0.0047310354597998,3.160574165687099,3.9123471363540956
2025-09-19,1.0,1.0,0.0049529183102627,0.0049529183102627,0.0,0.0049529183102627,3.1456917863005103,3.893924839858928
2025-09-18,1.0,1.0,0.0046723841460774,0.0046723841460774,0.0,0.0046723841460774,3.13018821975233,3.8747336008598388
2025-09-17,1.0,1.0,-0.0012423997418844,-0.0012423997418844,0.0,-0.0012423997418844,3.1156307958169247,3.856713553596055
2025-09-16,1.0,1.0,-0.0013768510142991,-0.0013768510142991,0.0,-0.0013768510142991,3.119506469849873,3.861511093982503
2025-09-15,1.0,1.0,0.005324018805968,0.005324018805968,0.0,0.005324018805968,3.123807487357316,3.8668351498807434
