date,p_lead5,p_lead10,srs,srs_accel,sentiment_signal,vol20,vol60,hurst_100,drawdown_252,ret5d,ret20d,external_event,is_trading_day,lead5_slope_5d,trend_score,trend_score_slope_5d,mode,active_track,switch_reason,action,reference_prob,execution_signal,warning_level,signal_stage,prewarning_type,warning_source,warning_sources,portfolio_state,cooldown_left,normal_streak,is_new_warning,short_early_streak,short_streak,watch_streak,short_trend_streak,dd_expand_streak
2023-04-03,0.1683848797250859,0.2773972602739726,-0.3519321335263548,-0.23065111708964228,0,0.011689326543739727,0.010233755346689107,0.7402205854603295,0.06095504140124808,0.036470172417547575,0.019898831235946268,0,1,0.0,0.18905122342754824,-0.00869793650407542,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-03-31,0.1683848797250859,0.2773972602739726,-0.3380620536673856,-0.3679708392945099,0,0.01167135724813584,0.010229556666514579,0.7381942872444539,0.06451983571318709,0.034466235383538546,0.01673105433580968,0,1,0.0,0.19692559995360406,0.001689010012868919,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-03-30,0.1683848797250859,0.2773972602739726,-0.17739766558947728,-0.42085514874197927,0,0.011794462544918822,0.010481717516210796,0.7415516545795715,0.07752182801455543,0.026782502430897193,0.018679283122726043,0,1,0.0,0.20249590715033844,-0.019967773223430497,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-03-29,0.1683848797250859,0.2773972602739726,-0.006075432199209224,-0.44923666197244383,0,0.011843898032630322,0.010586985725820789,0.7456207847369173,0.08289174796404841,0.023564883967385652,0.020625692215252123,0,1,0.0,0.1993916169189655,-0.02221206382280395,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,RESTORE_PREVIOUS,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-03-28,0.1683848797250859,0.2773972602739726,0.2670622027988644,-0.33238139254176746,0,0.011452039745972774,0.01047380921882508,0.7465252541872173,0.096030761572519,-0.008297393895577154,0.0021446611565163476,0,1,0.0,0.30147477456051613,0.024996735320824685,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,0,2,0,0,0,1,0.0,0.0
2023-03-27,0.1683848797250859,0.2773972602739726,0.40401687679282905,-0.2626098638511003,0,0.011472718752657818,0.010486405123493914,0.7476320783705664,0.09911844889086086,0.006984293292124244,0.0006871012779141594,0,1,0.0,0.23254090594792534,-0.00036363633350169346,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,0,1,0,0,0,0,0.0,0.0
2023-03-24,0.1683848797250859,0.2773972602739726,0.7296814339595029,-0.1071958028556016,0,0.011490333671762932,0.0104857069515918,0.748869344586816,0.10320429589205715,0.014769592731470604,0.0022209008644766826,0,1,0.0,0.18848054988925947,-0.029124366523808724,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-23,0.1683848797250859,0.2773972602739726,0.8211210675141856,-0.1841378383769703,0,0.011631838926336978,0.010465584915449945,0.7492930722101425,0.10905089621856201,-0.003634136405105459,-0.01494902848865931,0,1,0.0,0.3023347732674909,0.01661177242719048,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-22,0.1683848797250859,0.2773972602739726,0.775336395637777,-0.30378325933140227,0,0.011686568365234294,0.010702929296933577,0.7486723029366177,0.1159051809155287,0.011113918376960408,-0.012379008928897872,0,1,0.0,0.31045193603298527,-0.03779177505440875,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-21,0.1683848797250859,0.2773972602739726,0.6029779293153522,-0.6823209988691165,0,0.01102977838061327,0.010588474456196116,0.7493463024675096,0.1119341272881671,0.02221516420612235,0.003363659353361914,0,1,0.0,0.1764910979563927,-0.023518573761320234,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-20,0.1683848797250859,0.2773972602739726,1.2552693576487053,-0.15919761453546277,0,0.011473993192807206,0.010482208695642774,0.7529193635296225,0.12344360207385718,0.025645400415015063,-0.029507619866204093,0,1,0.0,0.2343590876154338,-0.05237770729945781,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-17,0.1683848797250859,0.2773972602739726,1.5715897793397582,-0.028050873542316612,0,0.011184433478350745,0.010415051832483688,0.7547136771819333,0.1317919634339645,0.014429220378521013,-0.03875063161736603,0,1,0.0,0.3341023825083031,-0.07551384481796461,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-16,0.1683848797250859,0.2773972602739726,1.1904248129043034,-0.45460503987479295,0,0.010947827627768811,0.010314129544028862,0.755376196534371,0.12515897159314882,0.011620080967116975,-0.02980792214430994,0,1,0.0,0.21927591113153852,-0.06546397805966889,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-15,0.1683848797250859,0.2773972602739726,1.8062327617142249,0.20929334535149158,1,0.010308012969425368,0.010251645884299217,0.7574129351453014,0.1455523621146022,-0.024165019760093442,-0.05966464338163413,0,1,0.0,0.499410811305029,0.06247048115546809,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor|shortterm_early_guard,REDUCED,0,0,0,5,1,5,0.0,0.0
2023-03-14,0.1683848797250859,0.2773972602739726,1.2488181493138486,0.03238877800593576,0,0.010369911366795215,0.010390587362058404,0.7580379903576764,0.1401747453677008,-0.016420879578834757,-0.05067350688278793,0,1,0.0,0.29408396676299386,-0.0293926925295104,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,4,0,4,0.0,0.0
2023-03-13,0.1683848797250859,0.2773972602739726,2.1811377611382388,1.254040697935847,1,0.009372979617829567,0.010177201751758909,0.7590765249928245,0.15415660465646197,-0.047246939945508326,-0.0665405274714187,0,1,0.0,0.49624762411272283,0.06741680556600091,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor|shortterm_early_guard,REDUCED,0,0,0,3,2,3,0.0,0.0
2023-03-10,0.1683848797250859,0.2773972602739726,1.798535778824866,1.39958731721282,1,0.009962286488256273,0.01023784710470377,0.7591330768933182,0.15294933764070406,-0.045226024478703386,-0.054234713733547824,0,1,0.0,0.7116716065981261,0.10910141084147953,PROTECT,LEAD5,high_hurst|shortterm_trend_guard|trend_score_guard|shortterm_dd_momentum|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor|shortterm_dd_momentum|shortterm_trend_guard|trend_score_guard,REDUCED,0,0,0,2,1,2,1.0,1.0
2023-03-09,0.1683848797250859,0.2773972602739726,0.9499726308224882,0.9805324182564039,1,0.009626272890690618,0.010179895465941466,0.758807825226649,0.14054790062711686,-0.01571076938350413,-0.03814869783354258,0,1,0.0,0.546595801429883,0.05456264202998935,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor,REDUCED,0,0,0,1,0,1,0.0,0.0
2023-03-08,0.1683848797250859,0.2773972602739726,-0.09631746355987703,0.08609128884085576,0,0.00896707735339526,0.010394006700519806,0.7576943619918788,0.1243933091276006,0.010589189333955806,-0.0285645303216292,0,1,0.0,0.18705840552768857,-0.02580629547878179,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-07,0.1683848797250859,0.2773972602739726,-0.19784339121375655,-0.10182024374065604,0,0.009180476020389424,0.010425673344414787,0.7565065113325837,0.125819939870089,0.0050723892241533175,-0.040752447456840146,0,1,0.0,0.44104742941054587,0.03911189560710973,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-06,0.1683848797250859,0.2773972602739726,-0.45960524681349013,-0.49723759962844644,0,0.009213439073638115,0.010273955097800488,0.7558937638612765,0.11221130552426573,0.01694628980076862,-0.01307865053648094,0,1,0.0,0.15916359628271823,-0.021658875634467306,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-03,0.1683848797250859,0.2773972602739726,-0.3490054664049432,-0.5840655953925631,0,0.009287822487944573,0.010433101671327575,0.7531440705597391,0.11282598387035525,0.019702976434855524,-0.019789112004105935,0,1,0.0,0.16616455239072841,-0.07507560423189122,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-03-02,0.1683848797250859,0.2773972602739726,0.1907278059884028,-0.2893837932453043,0,0.008608853222223033,0.010283329339441089,0.7482750865808616,0.12682972378497204,-0.007113310040145704,-0.045515760685177375,0,1,0.0,0.2737825912799362,-0.0033216435263629164,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,8,0.0,0.0
2023-03-01,0.1683848797250859,0.2773972602739726,0.33561056107828446,-0.2719774192713317,0,0.009143090601461769,0.010284040912008541,0.7469201157828623,0.13356812034622956,-0.009534863917331826,-0.03909446622455903,0,1,0.0,0.3160898829215975,-0.00928854829923017,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,1,0,7,0.0,0.0
2023-02-28,0.1683848797250859,0.2773972602739726,0.4704341102265276,-0.2528616173607241,0,0.009549235148409142,0.010273545566789145,0.7444572447856711,0.13023174300438412,-0.007091097304371186,-0.02514282884726815,0,1,0.0,0.2454879513749972,-0.07133799703485688,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,6,0.0,0.0
2023-02-27,0.1683848797250859,0.2773972602739726,0.5275336340498279,-0.36546549039272513,0,0.010165476369627138,0.010434916613872726,0.742034935781401,0.12700532625999128,-0.023400439251778482,-0.007139674635178284,0,1,0.0,0.26745797445505476,0.015188409491531307,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|shortterm_early_guard,REDUCED,1,0,0,5,2,5,0.0,0.0
2023-02-24,0.1683848797250859,0.2773972602739726,0.8762518848254925,-0.062313976263230764,0,0.010479649665478154,0.010681029596064463,0.7423680185680197,0.12996819992481146,-0.026714939565073204,-0.022924138906818436,0,1,0.0,0.5415425735501845,0.045899885774703705,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|shortterm_early_guard,REDUCED,2,0,0,4,1,4,0.0,0.0
2023-02-23,0.1683848797250859,0.2773972602739726,0.8281097115679483,-0.0006807595124160848,0,0.010254944492826363,0.010594603547398189,0.7482603181550784,0.12057409466297386,-0.018663708313006122,-0.010105248065003347,0,1,0.0,0.2903908089117508,0.029506733210921586,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,3,0,0,3,0,3,0.0,0.0
2023-02-22,0.1683848797250859,0.2773972602739726,0.9141492972664624,0.2490249111894558,1,0.010498599947099743,0.010570476380372475,0.7524408213770061,0.12522728151689877,-0.03729651798141864,-0.004521144761402862,0,1,0.0,0.36253262441774836,0.02129494020671987,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor|shortterm_early_guard,REDUCED,4,0,0,2,2,2,0.0,0.0
2023-02-21,0.1683848797250859,0.2773972602739726,1.3189510945030338,1.004516352946525,1,0.0104953361018644,0.011335362722646136,0.7557128531879034,0.1240200841846627,-0.03283726891958849,-0.002773802755382637,0,1,0.0,0.6021779365492816,0.08881146371356632,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|sentiment_factor|shortterm_early_guard,REDUCED,5,0,0,1,1,1,1.0,1.0
2023-02-17,0.1683848797250859,0.2773972602739726,0.3273749347836974,0.6611729575402009,0,0.00971413376941015,0.011225378492564716,0.762834596510429,0.10608737825853198,-0.0019114981343286708,0.028746109977431766,0,1,0.0,0.19151592699739822,-0.003632000292969084,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,6,0,0,0,0,0,0.0,0.0
2023-02-16,0.1683848797250859,0.2773972602739726,0.009779286551159061,0.490379259678233,0,0.010386207678820066,0.011219466136670743,0.7670023536571791,0.10384858606907921,0.0029231472664015268,0.05053509030465797,0,1,0.0,0.312043144676666,-0.05102990917789468,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,REDUCE_30_50_OR_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,7,0,1,0,0,0,0.0,0.0
2023-02-15,0.1683848797250859,0.2773972602739726,-0.8392989253360266,-0.21338107884898538,0,0.00994248666763036,0.011064929848543794,0.7708681569073133,0.09133732782508308,0.008109187521134764,0.05744721035486289,0,1,0.0,0.14285714285714285,-0.06195943235979603,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,RESTORE_PREVIOUS,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-02-14,0.1683848797250859,0.2773972602739726,-0.7852247348985344,-0.2055217504297513,0,0.010777803161209161,0.011084283676022003,0.7745003896177568,0.09427866928165696,-0.0061418586365475925,0.03738347369950956,0,1,0.0,0.256057923384149,0.022442668802313864,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,1,2,0,0,0,1,0.0,0.0
2023-02-13,0.1683848797250859,0.2773972602739726,-0.3816206748828129,0.2307895725477359,0,0.010797903669855915,0.011205409088865298,0.7782323263384368,0.09386168308700793,0.007319935580476722,0.03595985643048616,0,1,0.0,0.15812061798145002,-0.011322159915200181,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,2,1,0,0,0,0,0.0,0.0
2023-02-10,0.1683848797250859,0.2773972602739726,-0.4066348170691546,0.3001603664081677,0,0.010546670973931879,0.01112867735524528,0.7817401021416828,0.10437539349413727,-0.010452318380574366,0.02393985714270941,0,1,0.0,0.20967592846224364,-0.029818436054607666,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,3,0,0,2,0,2,0.0,0.0
2023-02-09,0.1683848797250859,0.2773972602739726,-0.7168100802486773,0.14890424815118397,0,0.01056078809218299,0.011138029390091704,0.7844185413426311,0.10646053351794826,-0.023249690014797375,0.025518840679854105,0,1,0.0,0.5671926905661394,0.08486710954179931,PROTECT,LEAD5,high_hurst|shortterm_early_guard|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule|shortterm_early_guard,REDUCED,4,0,0,1,1,1,0.0,0.0
2023-02-08,0.1683848797250859,0.2773972602739726,-0.608224615244736,0.3611131941863729,0,0.010303956492290494,0.011081693117129213,0.7862862088890485,0.09864657179719727,-0.0003651557770001368,0.03825352587948627,0,1,0.0,0.452654304656123,0.06195943235979603,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,5,2,0,0,0,0,0.0,0.0
2023-02-07,0.1683848797250859,0.2773972602739726,-0.9487610497073636,0.08350644474315605,0,0.01010174407583633,0.01103063324012443,0.7879098670512482,0.08868147975745955,0.021427705043522538,0.06300885352813368,0,1,0.0,0.1438445793725797,0.00019748730308736807,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,6,1,0,0,0,0,0.0,0.0
2023-02-06,0.1683848797250859,0.2773972602739726,-0.8535453551166796,0.12077749240562152,0,0.009875166247141005,0.010960356064329277,0.7888461560962582,0.1004463577991016,0.023065946155683692,0.05664428901750118,0,1,0.0,0.21473141755745093,-0.04276800220279552,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,REDUCE_30_50_OR_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,7,0,1,0,0,0,0.0,0.0
2023-02-03,0.1683848797250859,0.2773972602739726,-1.2012305416818496,-0.2705005525371291,0,0.009687739168239267,0.01099007683241063,0.7886002230678446,0.09491515857008004,0.016441641243572835,0.06253861246436543,0,1,0.0,0.358768108735282,0.021471476143251234,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,RESTORE_PREVIOUS,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,NORMAL,0,0,0,0,0,0,0.0,0.0
2023-02-02,0.1683848797250859,0.2773972602739726,-1.234927485404916,-0.33407134815502026,0,0.010086188340112096,0.010947735258558505,0.7883601276808232,0.08519151993349405,0.02972189919334034,0.09858180681931716,0,1,0.0,0.14285714285714285,0.0,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,0,2,0,0,0,0,0.0,0.0
2023-02-01,0.1683848797250859,0.2773972602739726,-0.9228730403417895,-0.056373946203015945,0,0.010424612011352776,0.01286691749034873,0.7895516333431746,0.09831731715653602,0.026102010202114556,0.0704606187413952,0,1,0.0,0.14285714285714285,0.0,NORMAL,LEAD5,high_hurst|hard_dd_guard_lvl1,SHORT_TERM_WARNING,0.1683848797250859,NONE,SHORT_TERM,DAMAGE_CONTROL,DD_MOMENTUM,shortterm_dd_momentum,hard_dd_guard_lvl1|high_hurst|shortterm_dd_momentum,REDUCED,0,1,0,0,0,0,0.0,0.0
2023-01-31,0.1683848797250859,0.2773972602739726,-0.6590378150662716,0.22802644883550738,0,0.010339348321601004,0.013129315507288693,0.7903266000978041,0.10779929333940508,0.015692142957380195,0.06738110456292601,0,1,0.0,0.14285714285714285,-0.0012679817705916862,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-01-30,0.1683848797250859,0.2773972602739726,-0.6355810632287756,0.33943444757586705,0,0.010105322095205224,0.013021558218190123,0.7905044310516443,0.12072760746157218,-9.992596286512168e-05,0.04748597114260478,0,1,0.0,0.42857142857142855,0.05714285714285714,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
2023-01-27,0.1683848797250859,0.2773972602739726,-1.0518612822077258,0.020063728369786427,0,0.009501954882275855,0.01294315776314415,0.7899350286594164,0.10955552714016392,0.024754842168895008,0.06079538186044675,0,1,0.0,0.2514107280190258,0.020211174095296804,PROTECT,LEAD5,high_hurst|hard_dd_guard_lvl2,REDUCE_30_50_OR_DEFENSIVE,0.1683848797250859,HOLD_DEFENSIVE,HIGH,DAMAGE_CONTROL,RISK_REDUCTION,reduce_rule,hard_dd_guard_lvl2|high_hurst|reduce_rule,REDUCED,0,0,0,0,0,0,0.0,0.0
