date,vol20,hurst_100,drawdown_252,ret5d,ret20d,external_event,breadth_real_stress,market_price,credit_real,breadth_source_flag,dd_delta_1d,ret5d_delta_1d,ret5d_median_20,low_vol_flag,high_hurst_flag,drawdown_gt5_flag,shock_like_flag,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,breadth_damage_score,structural_pressure_score,price_below_200dma_flag,credit_chg_20d
2011-11-29,0.016171031806581606,0.7821539535239428,0.11112405054667562,0.00721551943690435,-0.015983694892406475,0,0.0895503036209901,67.05405378341675,0.0501831139265564,1,-0.0025176098035245564,0.006798277546278486,-0.011304240486799844,0,1,1,0,0.1977515181049505,0.11676257261608866,0.19914650003720763,0.3204404913746937,0.1966757580841945,0.6666666666666666,0,0.0501831139265564
2011-11-28,0.017243147484757294,0.7847824823016882,0.11364166035020018,0.0004172418906258635,-0.046135693418667634,0,0.0772385494698766,66.94840145111084,0.0539043154922111,1,-0.02495177674543725,0.046654106051543964,-0.011304240486799844,0,1,1,0,0.13619274734938297,0.2717337391008811,0.028149914605075637,0.21766868763117675,0.09550283739640883,0.6666666666666666,0,0.0539043154922111
2011-11-25,0.016246585048321827,0.7875629671176295,0.13859343709563743,-0.0462368641609181,-0.09533420153320815,0,0.1362609036496479,65.31980609893799,0.0658066881661291,1,0.0016286220573480392,0.014369076408667802,-0.011304240486799844,0,1,1,1,0.4313045182482395,-0.47127616542277784,0.44370835525740004,0.4829238449819544,0.47933338075164394,1.0,0,0.0658066881661291
2011-11-23,0.018515926921738524,0.7971504872095695,0.1369648150382894,-0.0606059405695859,-0.062268719303606335,0,0.1176581973209932,65.9548830986023,0.0862219361613833,1,0.019473009461525415,-0.005957790309100819,-0.007613486538879277,0,1,1,1,0.3382909866049659,-0.24559770424320862,0.48533743402608465,0.5082142261308276,0.42579351674113797,1.0,0,0.0862219361613833
2011-11-22,0.018172655143947627,0.8023646844179719,0.11749180557676397,-0.054648150260485084,-0.031369393944404855,0,0.081673524319415,66.66105604171753,0.0754776446136681,1,0.003480473639628223,-0.008418537122630965,-0.006514997849563164,0,1,1,1,0.15836762159707501,0.2018577934471372,0.04539703901994721,0.23820788452543343,0.11049313628561391,1.0,0,0.0754776446136681
2011-11-21,0.018610592603007032,0.8057865422574302,0.11401133193713575,-0.04622961313785412,-0.04645748642963088,0,0.0891156724103956,65.8553295135498,0.0639517474440688,1,0.017177464633732487,-0.00928058045738922,-0.004414922578888647,0,1,1,1,0.19557836205197798,0.10799215807727298,0.0743387260404273,0.2593965032655561,0.15149669824005846,1.0,0,0.0639517474440688
2011-11-18,0.018437244877069704,0.8089084573361758,0.09683386730340326,-0.0369490326804649,-0.016052581018381806,0,0.1170387818683342,66.59404993057251,0.0428721048022938,1,0.000962427130153376,-0.019172031205156315,-0.0012070825258322926,0,1,1,1,0.335193909341671,-0.24386627291061763,0.18292859615463297,0.32340451725734864,0.30285389587812517,1.0,0,0.0428721048022938
2011-11-17,0.018951362179205462,0.8108214616372545,0.09587144017324989,-0.017777001475308585,0.0036983736027977887,0,0.137043238368804,66.73504781723022,0.0447966445491113,1,0.014586197093255926,-0.02524672792003335,0.0019568575650025233,0,1,1,0,0.43521619184401994,-0.4968035011281306,0.560723704767571,0.5327455657282895,0.5273387616533307,0.8086333497256509,0,0.0447966445491113
2011-11-16,0.018575714860873272,0.8128347274404732,0.08128524307999396,0.007469726444724767,0.024354001938594383,0,0.1025529358167139,68.51025438308716,0.0331430928969263,1,0.0148087715592633,0.021545293844391744,0.004944819419932078,0,1,1,0,0.2627646790835695,-0.06513562699797681,0.23979870217545482,0.32656227772920376,0.26251800370496886,0.6303551794999748,0,0.0331430928969263
2011-11-15,0.018399830024055337,0.81403696228789,0.06647647152073066,-0.014075567399666977,0.028552816804837455,0,0.0912325406390016,69.37091445922852,0.0246193743398624,1,-0.004590652949635787,-0.007739631204366493,0.0034903748089517572,0,1,1,0,0.20616270319500798,0.07477492720819552,0.1323873755782261,0.26163815816787106,0.17613561606690223,0.6694916024437886,0,0.0246193743398624
2011-11-14,0.018825555914065734,0.8145511806780563,0.07106712447036645,-0.0063359361953004845,0.04350036122004419,0,0.0862509022185685,69.26777791976929,0.0150501528999598,1,0.00888470977468725,-0.015739652510897595,0.004944819419932078,0,1,1,0,0.1812545110928425,0.13712701628014645,0.18871957399510486,0.29840788519401595,0.18019403084546032,0.6026234207965323,0,0.0150501528999598
2011-11-11,0.019259957921667428,0.8149830777077817,0.0621824146956792,0.00940371631559711,0.03336860265091701,0,0.0736987401262791,69.73244428634644,0.0134863897643513,1,-0.01732543516656182,0.024690586901678024,0.0057454614551498695,0,1,1,0,0.11849370063139547,0.29442852416223986,0.01438398937997424,0.2015542852266899,0.08360799380951489,0.5507600612319966,0,0.0134863897643513
2011-11-10,0.019183398521375645,0.8148648497236234,0.07950784986224102,-0.015286870586080914,0.0316160269745549,0,0.1029725222592641,68.33170127868652,0.0105259572148793,1,-0.008589059846328961,-0.00859281108225507,0.0057454614551498695,0,1,1,0,0.26486261129632044,-0.07220694743828893,0.14435542995308265,0.2819227181028827,0.22949497055438167,0.7372479364935699,0,0.0105259572148793
2011-11-09,0.019112301824661757,0.8157164374373214,0.08809690970856998,-0.006694059503825844,0.0199586052186016,0,0.1013596268092252,68.70827150344849,0.008414766558089,1,0.034947903163658034,-0.054890736036871335,0.007799493299976867,0,1,1,0,0.25679813404612595,-0.053540377476063016,0.14896476655989185,0.28173160178679146,0.2246945375723821,0.6775600071615511,0,0.008414766558089
2011-11-08,0.016927672820543173,0.817053356393481,0.05314900654491195,0.04819667653304549,0.0683376614887028,0,0.0986585605790458,69.83938932418823,0.0,1,-0.011994929552779587,0.042141008912374156,0.010482947096155826,0,1,1,0,0.243292802895229,-0.021386765649707692,0.11144995780740032,0.2577334526363408,0.19924129617843161,0.5131208606037997,0,-0.0253232216033649
2011-11-07,0.01678861557714003,0.8171797560119979,0.06514393609769153,0.0060556676206713345,0.055861925871463436,0,0.1056202792229492,70.42958498001099,0.0,1,-0.005775290624170926,0.030317107231820573,0.010482947096155826,0,1,1,0,0.27810139611474594,-0.11665557884849853,0.3980994857477528,0.4201820343720801,0.3400656413187486,0.5630997337403815,0,-0.0562930913731654
2011-11-04,0.018126288088443576,0.8173542404199502,0.07091922672186246,-0.024261439611149238,0.0844348641874535,0,0.0796626614570986,68.99241352081299,0.0,1,0.005701268965593864,-0.005758530926025407,0.017741484558799092,0,1,1,1,0.148313307285493,0.19582192440860616,0.03757701677760566,0.19292574897976697,0.09557445067559012,0.8011794403538629,0,-0.0613401375985222
2011-11-03,0.018144638992086303,0.8175905857159551,0.0652179577562686,-0.01850290868512383,0.0837839543802732,0,0.095580726558822,69.51237154006958,0.0,1,-0.016733480250919697,-0.01600899972264702,0.023342697381239064,0,1,1,0,0.22790363279410994,-0.0005446993520579164,0.09948060328430773,0.23413489859299869,0.1821599293661995,0.7134404760413839,0,-0.0894966160052315
2011-11-02,0.018139128135915603,0.8175334941078785,0.0819514380071883,-0.0024939089624768096,0.08363928247844843,0,0.0976364670618359,68.26769161224365,0.0,1,-0.014734313194735504,0.0060390046114559,0.023342697381239064,0,1,1,0,0.23818233530917948,-0.017903276805930547,0.3357825902246213,0.36407367034597804,0.27990616497118026,0.6331309916966179,0,-0.1284389821486736
2011-11-01,0.01822320129233344,0.8180777256137252,0.0966857512019238,-0.00853291357393271,0.0859891536145998,0,0.0748057230078655,67.49250268936157,0.0,1,0.025914713365865927,-0.008612657484744934,0.023342697381239064,0,1,1,0,0.12402861503932751,0.26380691790865596,0.018688922808365826,0.17362267066987522,0.07908505212939214,0.7059212619325855,0,-0.1531733932440021
2011-10-31,0.016953454362491818,0.8198997207650051,0.07077103783605787,7.974391081222443e-05,0.14163545181216053,0,0.0782632691973869,67.90463829040527,0.0,1,0.02295311917952836,-0.037267724534605806,0.023342697381239064,0,1,1,0,0.14131634598693446,0.23134689119151344,0.032134935767615676,0.18996498573200876,0.09085406687163972,0.5865459909835744,0,-0.1167479780216219
2011-10-28,0.017392981492901,0.820134054793883,0.04781791865652951,0.03734746844541803,0.13654440742620166,0,0.0898301557301248,69.12696552276611,0.0,1,0.00022221054438176235,-0.01994314403488806,0.023342697381239064,0,1,0,0,0.199150778650624,0.08825274838066792,0.31567207427706667,0.3636187107912812,0.24289106835043717,0.4909079944022063,0,-0.088753526021013
2011-10-27,0.018731532808570713,0.8197174546019202,0.04759570811214775,0.05729061248030609,0.10840161405399651,0,0.0659746755308,68.75158977508545,0.0,1,-0.03206047620454788,0.031120232987080776,0.017023788035469223,0,1,0,0,0.07987337765399997,0.38621811140220685,0.0,0.170313604463322,0.0625467455293305,0.48998211713394896,0,-0.0661967539792987
2011-10-26,0.01742064351336916,0.8196442610543954,0.07965618431669563,0.026170379493225315,0.07955543667506548,0,0.0971494689959621,67.60249328613281,0.0,1,-0.009255327557848636,0.022336408274032493,0.017023788035469223,0,1,1,0,0.23574734497981045,0.0007577942028487364,0.12215104603400527,0.26349230683733865,0.19685646733719508,0.6235674346528984,0,-0.0575847699840111
2011-10-25,0.018175200291831634,0.820400787406391,0.08891151187454427,0.003833971219192822,0.04687748152210802,0,0.0954924912243246,66.87782287597656,0.0,1,0.018066379595584214,-0.039915761013572304,0.010482947096155826,0,1,1,0,0.22746245612162297,0.023737446475231423,0.1831436373017034,0.31441419895992323,0.21797643841347253,0.6621312994772678,0,-0.0496340519071765
2011-10-24,0.017511560351978785,0.8217129143820975,0.07084513227896005,0.043749732232765126,0.07957670606382483,0,0.0870918740813916,65.79937362670898,0.0,1,-0.011254057908082427,0.032327157019735875,0.010482947096155826,0,1,1,0,0.18545937040695798,0.12867121454651737,0.1366321267610607,0.2857961806259059,0.16683208308462338,0.5868547178290002,0,-0.0639898365149944
2011-10-21,0.01798135820998403,0.8222151285080543,0.08209919018704248,0.011422575213029251,0.09186256424233297,0,0.0800755013258267,64.70810651779175,0.0,1,-0.017103734112455582,0.001879256233746851,0.007489287134455402,0,1,1,0,0.15037750662913352,0.21951421019502249,0.03918250515599272,0.2296625707444727,0.10480564563239973,0.6337466257793437,0,-0.0697287905114452
2011-10-20,0.017664700173805618,0.8233803597487127,0.09920292429949806,0.0095433189792824,0.07797327018456612,0,0.1156948624148338,63.879064083099365,0.0,1,-0.00392474915974117,0.006396540580571708,0.004613303349289777,0,1,1,0,0.328474312074169,-0.21749718496128173,0.17770224272435364,0.3132207088443273,0.2918278961109795,0.6666666666666666,0,-0.0646041856232939
2011-10-19,0.019431537206623807,0.8246891154601196,0.10312767345923923,0.0031467783987106923,0.03858376749086734,0,0.1329653124008762,64.36868715286255,0.0,1,0.01073641578831741,-0.02091361550585824,0.0034690649038309207,0,1,1,0,0.41482656200438095,-0.4423495389487873,0.5448651037811851,0.5233325746576407,0.5045788807251324,0.6666666666666666,0,-0.0217336152219874
2011-10-18,0.02046763784245783,0.8257658563891684,0.09239125767092182,0.024060393904568933,0.02005560070562251,0,0.0937147112002454,65.73346328735352,0.0,1,-0.017400257452714563,0.01862513861494053,0.0001783910591994231,0,1,1,0,0.21857355600122697,0.046070125541035636,0.10004817103819014,0.2357567335435755,0.17066333899136574,0.6666666666666666,0,-0.0196012023199695
2011-10-17,0.020008984004917848,0.8270090055201557,0.10979151512363639,0.0054352552896284045,-0.000665336755749979,0,0.0929322817854107,65.69112253189087,0.0,1,0.017325944656837233,-0.0538504431580864,0.0001783910591994231,0,1,1,0,0.2146614089270535,0.055729794181420746,0.20659151145704374,0.3042836811969643,0.21144044327413608,0.6666666666666666,0,-0.0230720981877978
2011-10-14,0.019647480549129303,0.8276707591451046,0.09246557046679915,0.05928569844771481,0.008640509147263664,0,0.0811912402229216,66.5086145401001,0.0,1,-0.015252683157750968,0.024776480462567863,0.0001783910591994231,0,1,1,0,0.15595620111460795,0.2023107310439321,0.04352148975580618,0.20670240318430586,0.10154502351368,0.6666666666666666,0,-0.0054537114120185
2011-10-13,0.019310147707593105,0.8288130193242224,0.10771825362455012,0.034509217985146945,-0.0024420494369559176,0,0.0902302353628701,65.79524850845337,0.0,1,0.0017771748647775754,-0.020813352101076488,0.0001783910591994231,0,1,1,0,0.2011511768143505,0.09250945824887159,0.1684644038489166,0.2936123602120069,0.1882008480836369,0.6666666666666666,0,-0.0108794583237637
2011-10-12,0.01967894180613123,0.8293518787073486,0.10594107875977254,0.05532257008622343,0.016793934833731816,0,0.0812511087302057,66.0643949508667,0.0,1,-0.007774530464679907,-0.010192821352400072,0.0001783910591994231,0,1,1,0,0.1562555436510285,0.2044578466877689,0.04375431172857771,0.22229014495120863,0.10557500008270371,0.6666666666666666,0,-0.0200985322445917
2011-10-11,0.019816334207327247,0.8298542714404678,0.11371560922445245,0.0655153914386235,0.021906328608692238,0,0.1052170697054371,65.73806667327881,0.0253232216033649,1,-0.0008882599029259586,-0.022267763261596407,-0.0048438595544559315,0,1,1,0,0.2760853485271854,-0.09506069077043285,0.25328477507486175,0.3625884996170272,0.28446063304860875,0.6666666666666666,0,-0.006655635915814598
2011-10-10,0.01989453174212219,0.8300518400913304,0.11460386912737841,0.08778315470021991,0.030244834295247047,0,0.0935841193056209,66.02977466583252,0.0562930913731654,1,-0.028654242576471978,0.06515815384231072,-0.0048438595544559315,0,1,1,0,0.21792059652810447,0.04761547991723772,0.09171601952185901,0.2814802872448899,0.1795260008409555,0.6666666666666666,0,0.018625268690062695
2011-10-07,0.01849259441833155,0.8301372676413581,0.1432581117038504,0.022625000857909194,0.0033527298925282167,0,0.1110517616525085,64.27914762496948,0.0613401375985222,1,0.005775072271195447,0.018833649448958045,-0.0069506582060828714,0,1,1,0,0.3052588082625425,-0.17045270862902853,0.2802650023710114,0.4151484855176751,0.32734572166885484,0.6666666666666666,0,0.0379440412565858
2011-10-06,0.019376500082733627,0.8297460788785528,0.13748303943265494,0.003791351408951149,-0.016358563971117568,0,0.0989898353913829,65.15561246871948,0.0894966160052315,1,-0.01532677760065293,0.01004450122731071,-0.008830389599508104,0,1,1,0,0.24494917695691446,-0.023077363377251223,0.11273824874426679,0.31601135501141964,0.21489914588174422,0.6666666666666666,0,0.0767291157246746
