date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,recovery_floor,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2020-06-29,0.6749748415944857,0.05301379438134,1,LOW,0.4653432792496027,0.3462578884171484,0.276293546656141,-0.1075729139143165,0.4371172029547763,0.4153100424624129,BEAR,1.5,0.6859327126048271,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0908614416757411,-0.0198311854342227,0.0188121813192406,0.7966682565928643
2020-06-26,0.5187528892973164,0.0587786748580164,2,LOW,0.43959120117553785,0.1372938801708157,0.0871830602501835,0.1650658075245964,0.178976790937796,0.253903842432447,BEAR,1.5,0.5366428713653422,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.1040297480114363,-0.027831484049264,0.0185291225575662,0.7970765922468399
2020-06-25,0.4697304966729037,0.0578915068171671,1,LOW,0.2451156901807823,0.0394384665585355,0.0,0.3010088687733527,0.0,0.1577538662341422,BEAR,1.5,0.48838027533509376,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0822314630813874,-0.0098710873540683,0.0177070649478532,0.7978598028581655
2020-06-24,0.6728421221239694,0.0700524107320405,2,LOW,0.47617855044714397,0.2845789738939722,0.216303612925441,-0.0150722609798858,0.3520223434469813,0.3907630550535617,BEAR,1.5,0.6927985847051914,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0919663222556218,-0.0199958187122824,0.0175697475784833,0.7981954048736899
2020-06-23,0.3406155209294021,0.0950420310659076,1,LOW,0.24118421589290934,0.071031961272701,0.0855216240062885,0.1769529251493373,0.0,0.1794003253756302,NEUTRAL,1.0,0.25466479947717907,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0681970681735433,0.0014803287550659,0.0167285748065587,0.7987577594333953
2020-06-22,0.3673938710477425,0.0524929266155935,1,LOW,0.29701271735065404,0.1655801331290504,0.194769136408919,0.0170689429400812,0.0737093283180481,0.2413995202393021,NEUTRAL,1.0,0.25717854049649036,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0724673700958189,0.0160781692898781,0.0168685306309316,0.7989869195550368
2020-06-19,0.4005637212259103,0.0608964493806001,2,LOW,0.3702620119537831,0.1950167431965623,0.2276342898048439,-0.0312124538743854,0.0992711142926563,0.2604845237934275,NEUTRAL,1.0,0.28168017608005175,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0783796869698603,0.0190268152664656,0.0168584964801927,0.7992572633129945
2020-06-18,0.4002104705826859,0.0536992381631174,1,LOW,0.36647459248618725,0.274216003715258,0.2701419491716679,-0.0936296061381864,0.2437423898695395,0.338288337371336,NEUTRAL,1.0,0.2789315392358369,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0730817722855396,0.0371585261572851,0.016747716900428,0.7995821023007297
2020-06-17,0.3434297581478056,0.0598533825990891,2,LOW,0.38053546649983927,0.1803452028134836,0.2144370678036579,-0.0123221825338802,0.0890066082917339,0.2410019830469756,BEAR,1.5,0.3662670400586322,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0734389759937256,-0.0230096974925345,0.0168846839084103,0.7998943931863819
2020-06-16,0.3788791169658662,0.0647100661273052,2,LOW,0.46813185550864456,0.3173063616090626,0.3076915974168269,-0.14918509038357,0.2936845318837814,0.3768617418160006,BEAR,1.5,0.40337992375855475,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0695744039378436,-0.0244085948704568,0.0171024998029516,0.8002138201520661
