date,spy_ret1d,applied_allocation,target_exposure,effective_exposure,strategy_ret1d,trade_cost
2018-09-19,0.0010659119953166,1.0,1.15,1.15,0.00117979879461409,4.6e-05
2018-09-20,0.0081035607514519,1.0,1.15,1.15,0.009319094864169684,0.0
2018-09-21,-0.0009135046989667,1.0,1.15,1.15,-0.001050530403811705,0.0
2018-09-24,-0.0033222265148066,1.0,1.15,1.15,-0.0038205604920275894,0.0
2018-09-25,-0.0009275913447013,1.0,1.15,1.15,-0.0010667300464064949,0.0
2018-09-26,-0.0029924370265804,1.0,1.15,1.15,-0.00344130258056746,0.0
2018-09-27,0.0027943064534208,1.0,1.15,1.15,0.0032134524214339198,0.0
2018-09-28,0.0001030913793531,1.0,1.15,1.15,0.000118555086256065,0.0
2018-10-01,0.0034743379409725,1.0,1.15,1.15,0.003995488632118375,0.0
2018-10-02,-0.0005827648324532,1.0,1.15,1.15,-0.0006701795573211799,0.0
2018-10-03,0.0005488043720791,1.0,1.15,1.15,0.000631125027890965,0.0
2018-10-04,-0.0078155877445067,1.0,1.15,1.15,-0.008987925906182704,0.0
2018-10-05,-0.0055969891846729,0.8,0.9199999999999999,0.9199999999999999,-0.005195230049899068,4.6e-05
2018-10-08,0.0,0.8,0.9199999999999999,0.9199999999999999,0.0,0.0
2018-10-09,-0.0014593308471186,0.9,1.035,1.035,-0.001533407426767751,2.3e-05
2018-10-10,-0.0316632040137164,0.9,1.035,1.035,-0.03277141615419647,0.0
2018-10-11,-0.0220265948825882,0.7200000000000001,0.8280000000000001,0.8280000000000001,-0.018279420562783033,4.139999999999997e-05
2018-10-12,0.0138881904482666,0.252,0.2898,0.2898,0.003917157591907661,0.00010764
2018-10-15,-0.00561685738737,0.252,0.2898,0.2898,-0.001627765270859826,0.0
2018-10-16,0.0218659304635049,0.5599999999999999,0.6439999999999999,0.6439999999999999,0.014010819218497153,7.083999999999998e-05
2018-10-17,0.0001784488884222,0.7200000000000001,0.8280000000000001,0.8280000000000001,0.0001109556796135816,3.6800000000000034e-05
2018-10-18,-0.0144413145734173,0.75,0.8624999999999999,0.8624999999999999,-0.012462533819572422,6.899999999999973e-06
2018-10-19,-0.0005426619405047,0.7200000000000001,0.8280000000000001,0.8280000000000001,-0.0004562240867378916,6.899999999999973e-06
2018-10-22,-0.0044884575548059,0.75,0.8624999999999999,0.8624999999999999,-0.0038781946410200887,6.899999999999973e-06
2018-10-23,-0.005091084244999,0.75,0.8624999999999999,0.8624999999999999,-0.004391060161311637,0.0
2018-10-24,-0.0302983277635363,0.324,0.3726,0.3726,-0.011387136924693625,9.798e-05
2018-10-25,0.017940944912278,0.252,0.2898,0.2898,0.005182725835578165,1.6559999999999997e-05
2018-10-26,-0.0175877121895847,0.2016,0.23184,0.23184,-0.004089127194033317,1.1592000000000004e-05
2018-10-29,-0.0055402096784377,0.3,0.345,0.345,-0.0019340043390610065,2.2631999999999996e-05
2018-10-30,0.0148184918593465,0.3,0.345,0.345,0.005112379691474542,0.0
2018-10-31,0.0106808601410686,0.288,0.33119999999999994,0.33119999999999994,0.0035347408787219196,2.760000000000007e-06
2018-11-01,0.0106418278735196,0.3,0.345,0.345,0.0036686706163642615,2.760000000000007e-06
2018-11-02,-0.0059229732694365,0.5670000000000001,0.65205,0.65205,-0.00392348472033607,6.141000000000001e-05
2018-11-05,0.0055168831286214,0.7200000000000001,0.8280000000000001,0.8280000000000001,0.004532789230498519,3.5190000000000014e-05
2018-11-06,0.0063277651114415,0.75,0.8624999999999999,0.8624999999999999,0.005450797408618294,6.899999999999973e-06
2018-11-07,0.0214087947554399,0.75,0.8624999999999999,0.8624999999999999,0.018465085476566914,0.0
2018-11-08,-0.0018145636113892,0.75,0.8624999999999999,0.8624999999999999,-0.001565061114823185,0.0
2018-11-09,-0.0097684770312902,0.81,0.9315,0.9315,-0.009113136354646821,1.3800000000000014e-05
2018-11-12,-0.0186853091719528,0.7200000000000001,0.8280000000000001,0.8280000000000001,-0.01549213599437692,2.0699999999999985e-05
2018-11-13,-0.0018711263817677,0.3,0.345,0.345,-0.0007421386017098566,9.660000000000003e-05
2018-11-14,-0.0068366903616396,0.3,0.345,0.345,-0.0023586581747656616,0.0
2018-11-15,0.010436443004451,0.3,0.345,0.345,0.003600572836535595,0.0
2018-11-16,0.0026011332522442,0.3,0.345,0.345,0.000897390972024249,0.0
2018-11-19,-0.0169148434752899,0.75,0.8624999999999999,0.8624999999999999,-0.014692552497437537,0.0001035
2018-11-20,-0.0185061425647302,0.3,0.345,0.345,-0.0064881191848319185,0.0001035
2018-11-21,0.0034073549216906,0.7200000000000001,0.8280000000000001,0.8280000000000001,0.002724689875159817,9.660000000000003e-05
2018-11-23,-0.0066782984760053,0.3,0.345,0.345,-0.0024006129742218285,9.660000000000003e-05
2018-11-26,0.0161440638794891,0.3,0.345,0.345,0.005569702038423739,0.0
2018-11-27,0.0033642375165847,0.75,0.8624999999999999,0.8624999999999999,0.0027981548580543036,0.0001035
2018-11-28,0.023025743118181,0.3,0.345,0.345,0.007840381375772445,0.0001035
2018-11-29,-0.0021848487856291,0.9,1.035,1.035,-0.0023993184931261186,0.000138
2018-11-30,0.0060950063814719,0.9,1.035,1.035,0.0063083316048234165,0.0
2018-12-03,0.0132414024865183,0.9,1.035,1.035,0.01370485157354644,0.0
2018-12-04,-0.0324024451152379,0.9,1.035,1.035,-0.03353653069427122,0.0
2018-12-06,-0.0015170135312454,0.7200000000000001,0.8280000000000001,0.8280000000000001,-0.0012974872038711914,4.139999999999997e-05
2018-12-07,-0.0232360273053567,0.75,0.8624999999999999,0.8624999999999999,-0.020047973550870155,6.899999999999973e-06
2018-12-10,0.0018970111617266,0.19845,0.22821749999999996,0.22821749999999996,0.0003060746448013403,0.0001268565
2018-12-11,0.000227096576729,0.2835,0.32602499999999995,0.32602499999999995,5.4477661428072205e-05,1.95615e-05
2018-12-12,0.0050353725667207,0.7200000000000001,0.8280000000000001,0.8280000000000001,0.00406889348524474,0.00010039500000000002
2018-12-13,-0.0003388612308292,0.25515,0.2934225,0.2934225,-0.00020634500950298098,0.00010691550000000004
2018-12-14,-0.0184648402172405,0.75,0.8624999999999999,0.8624999999999999,-0.01603974018736993,0.00011381549999999999
2018-12-17,-0.0196181592377991,0.7200000000000001,0.8280000000000001,0.8280000000000001,-0.016250735848897656,6.899999999999973e-06
2018-12-18,-0.0010966222510929,0.5670000000000001,0.65205,0.65205,-0.0007502425388251255,3.5190000000000014e-05
2018-12-19,-0.0149756359400008,0.5670000000000001,0.65205,0.65205,-0.009764863414677522,0.0
2018-12-20,-0.0162780302592417,0.19845,0.22821749999999996,0.22821749999999996,-0.003799697870688492,8.476650000000002e-05
2018-12-21,-0.0204895123435857,0.504,0.5796,0.5796,-0.011945997854342272,7.027650000000001e-05
2018-12-24,-0.0264229034869349,0.504,0.5796,0.5796,-0.015314714861027468,0.0
2018-12-26,0.0505246781244834,0.1764,0.20285999999999998,0.20285999999999998,0.010174088204332703,7.534800000000001e-05
2018-12-27,0.0076771569156786,0.7290000000000001,0.83835,0.83835,0.006309046500259155,0.00012709800000000002
2018-12-28,-0.0012897264401099,0.7290000000000001,0.83835,0.83835,-0.0010812421610661349,0.0
2018-12-31,0.0087589618268584,0.75,0.8624999999999999,0.8624999999999999,0.00754977457566537,4.829999999999979e-06
2019-01-02,0.0010402599543302,0.75,0.8624999999999999,0.8624999999999999,0.0008972242106097974,0.0
2019-01-03,-0.0238627982688717,0.7290000000000001,0.83835,0.83835,-0.020010206928708592,4.829999999999979e-06
2019-01-04,0.0334956967522197,0.6480000000000001,0.7452000000000001,0.7452000000000001,0.024942363219754127,1.8629999999999993e-05
2019-01-07,0.0078844821122232,0.7290000000000001,0.83835,0.83835,0.006591325578782319,1.8629999999999993e-05
2019-01-08,0.0093955546099187,0.7290000000000001,0.83835,0.83835,0.007876763207225341,0.0
2019-01-09,0.0046732124547723,0.75,0.8624999999999999,0.8624999999999999,0.004025815742241108,4.829999999999979e-06
2019-01-10,0.0035279205578586,0.75,0.8624999999999999,0.8624999999999999,0.003042831481153042,0.0
2019-01-11,0.0003861564612652,0.75,0.8624999999999999,0.8624999999999999,0.000333059947841235,0.0
2019-01-14,-0.0061009740856168,0.75,0.8624999999999999,0.8624999999999999,-0.005262090148844489,0.0
2019-01-15,0.0114609410651265,1.0,1.15,1.15,0.013122582224895474,5.7499999999999995e-05
2019-01-16,0.0024196623421126,1.0,1.15,1.15,0.0027826116934294895,0.0
2019-01-17,0.0075867425934696,1.0,1.15,1.15,0.008724753982490039,0.0
2019-01-18,0.013309778411243,1.0,1.15,1.15,0.015306245172929448,0.0
2019-01-22,-0.0135101267051143,1.0,1.15,1.15,-0.015536645710881442,0.0
2019-01-23,0.0020924777303903,1.0,1.15,1.15,0.002406349389948845,0.0
2019-01-24,0.0005312058133639,1.0,1.15,1.15,0.0006108866853684849,0.0
2019-01-25,0.0084613684546035,1.0,1.15,1.15,0.009730573722794024,0.0
2019-01-28,-0.0075999365709067,1.0,1.15,1.15,-0.008739927056542704,0.0
2019-01-29,-0.0013269920238316,1.0,1.15,1.15,-0.0015260408274063398,0.0
2019-01-30,0.0158306675351123,1.0,1.15,1.15,0.018205267665379145,0.0
2019-01-31,0.0087824177652557,1.0,1.15,1.15,0.010099780430044053,0.0
2019-02-01,0.0004814783572966,1.0,1.15,1.15,0.00055370011089109,0.0
2019-02-04,0.0070356249427501,1.0,1.15,1.15,0.008090968684162614,0.0
2019-02-05,0.0041916578597016,0.3,0.345,0.345,0.0012851219615970522,0.00016099999999999998
2019-02-06,-0.0013182640737845,1.0,1.15,1.15,-0.0016770036848521748,0.00016099999999999998
2019-02-07,-0.0095327207569987,1.0,1.15,1.15,-0.010962628870548503,0.0
2019-02-08,0.0012215395694592,1.0,1.15,1.15,0.00140477050487808,0.0
2019-02-11,0.0005546647797274,1.0,1.15,1.15,0.00063786449668651,0.0
2019-02-12,0.0128592460364582,1.0,1.15,1.15,0.01478813294192693,0.0
2019-02-13,0.0032471465524803,1.0,1.15,1.15,0.0037342185353523446,0.0
2019-02-14,-0.0022184085024494,1.0,1.15,1.15,-0.00255116977781681,0.0
2019-02-15,0.0108975544178966,1.0,1.15,1.15,0.012532187580581089,0.0
2019-02-19,0.0017303814002105,1.0,1.15,1.15,0.001989938610242075,0.0
2019-02-20,0.0020151282394027,1.0,1.15,1.15,0.002317397475313105,0.0
2019-02-21,-0.0035553989489631,1.0,1.15,1.15,-0.0040887087913075645,0.0
2019-02-22,0.0061997623600769,1.0,1.15,1.15,0.0071297267140884345,0.0
2019-02-25,0.0013614018682899,1.0,1.15,1.15,0.0015656121485333849,0.0
2019-02-26,-0.0007152240876647,1.0,1.15,1.15,-0.000822507700814405,0.0
2019-02-27,-0.0004300004361349,1.0,1.15,1.15,-0.0004945005015551349,0.0
2019-02-28,-0.0018624555207181,1.0,1.15,1.15,-0.002141823848825815,0.0
2019-03-01,0.0062436351019272,1.0,1.15,1.15,0.0071801803672162795,0.0
2019-03-04,-0.0036371889226017,1.0,1.15,1.15,-0.004182767260991954,0.0
2019-03-05,-0.0013602562868586,1.0,1.15,1.15,-0.0015642947298873898,0.0
2019-03-06,-0.0060568248811119,1.0,1.15,1.15,-0.0069653486132786845,0.0
2019-03-07,-0.0083653095534667,1.0,1.15,1.15,-0.009620105986486703,0.0
2019-03-08,-0.0020003399399525,1.0,1.15,1.15,-0.0023003909309453744,0.0
2019-03-11,0.0145015659307476,1.0,1.15,1.15,0.016676800820359737,0.0
2019-03-12,0.0037707246352791,1.0,1.15,1.15,0.004336333330570965,0.0
2019-03-13,0.0066193421452411,1.0,1.15,1.15,0.007612243467027264,0.0
2019-03-14,-0.0006394953896506,1.0,1.15,1.15,-0.0007354196980981899,0.0
2019-03-15,0.0049402518342041,1.0,1.15,1.15,0.0056812896093347155,0.0
2019-03-18,0.0036259345565139,1.0,1.15,1.15,0.004169824739990985,0.0
2019-03-19,0.0002478839072845,1.0,1.15,1.15,0.00028506649337717494,0.0
2019-03-20,-0.003009819823549,1.0,1.15,1.15,-0.00346129279708135,0.0
2019-03-21,0.0112945141968148,1.0,1.15,1.15,0.01298869132633702,0.0
2019-03-22,-0.0192463085142788,1.0,1.15,1.15,-0.022133254791420618,0.0
2019-03-25,-0.0007516724348722,1.0,1.15,1.15,-0.0008644233001030299,0.0
2019-03-26,0.0074537898265791,1.0,1.15,1.15,0.008571858300565964,0.0
2019-03-27,-0.0052291099096145,1.0,1.15,1.15,-0.006013476396056675,0.0
2019-03-28,0.0037905585903219,1.0,1.15,1.15,0.004359142378870185,0.0
2019-03-29,0.0063053149534275,1.0,1.15,1.15,0.007251112196441625,0.0
2019-04-01,0.0118592802792574,1.0,1.15,1.15,0.01363817232114601,0.0
2019-04-02,0.000489815351196,1.0,1.15,1.15,0.0005632876538754,0.0
2019-04-03,0.0015738719767026,1.0,1.15,1.15,0.00180995277320799,0.0
2019-04-04,0.0026532836301695,1.0,1.15,1.15,0.003051276174694925,0.0
2019-04-05,0.0048403048789742,1.0,1.15,1.15,0.0055663506108203295,0.0
2019-04-08,0.0007621670129198,1.0,1.15,1.15,0.00087649206485777,0.0
2019-04-09,-0.0051247405078063,1.0,1.15,1.15,-0.005893451583977244,0.0
2019-04-10,0.0034109273143347,1.0,1.15,1.15,0.003922566411484905,0.0
2019-04-11,-0.0002776232821986,1.0,1.15,1.15,-0.00031926677452838995,0.0
2019-04-12,0.0067659721969053,1.0,1.15,1.15,0.007780868026441094,0.0
2019-04-15,-0.0006544801324934,1.0,1.15,1.15,-0.00075265215236741,0.0
2019-04-16,0.0006549087572638,1.0,1.15,1.15,0.0007531450708533699,0.0
2019-04-17,-0.0024465284725055,1.0,1.15,1.15,-0.0028135077433813246,0.0
2019-04-18,0.001968605952459,1.0,1.15,1.15,0.00226389684532785,0.0
2019-04-22,0.0008626162726359,1.0,1.15,1.15,0.000992008713531285,0.0
2019-04-23,0.008991410951546,0.3,0.345,0.345,0.0029410367782833698,0.00016099999999999998
2019-04-24,-0.0022191699695247,1.0,1.15,1.15,-0.002713045464953405,0.00016099999999999998
2019-04-25,-0.0006160858168582,0.3,0.345,0.345,-0.000373549606816079,0.00016099999999999998
2019-04-26,0.0046567504661956,1.0,1.15,1.15,0.00519426303612494,0.00016099999999999998
2019-04-29,0.0015677004201068,0.3,0.345,0.345,0.00037985664493684593,0.00016099999999999998
2019-04-30,0.0005104439827965,0.3,0.345,0.345,0.00017610317406479246,0.0
2019-05-01,-0.0075168193961676,1.0,1.15,1.15,-0.00880534230559274,0.00016099999999999998
2019-05-02,-0.0021586524451471,0.3,0.345,0.345,-0.0009057350935757494,0.00016099999999999998
2019-05-03,0.0097878006490081,0.3,0.345,0.345,0.0033767912239077943,0.0
2019-05-06,-0.0041153407668995,1.0,1.15,1.15,-0.004893641881934425,0.00016099999999999998
2019-05-07,-0.0166994529970934,1.0,1.15,1.15,-0.01920437094665741,0.0
2019-05-08,-0.001389382354363,0.3,0.345,0.345,-0.0006403369122552349,0.00016099999999999998
2019-05-09,-0.0030258554839106,0.9,1.035,1.035,-0.003269760425847471,0.000138
2019-05-10,0.0050235129492997,0.9,1.035,1.035,0.005199335902525189,0.0
2019-05-13,-0.0251305097623307,0.8,0.9199999999999999,0.9199999999999999,-0.02314306898134424,2.3e-05
2019-05-14,0.0090440264917741,0.2268,0.26082,0.26082,0.002227026989584521,0.00013183599999999998
2019-05-15,0.0058573695816142,0.3645,0.41917499999999996,0.41917499999999996,0.002423591894373132,3.1670999999999995e-05
2019-05-16,0.009261466107246,0.405,0.46575,0.46575,0.004304212839449824,9.315000000000007e-06
2019-05-17,-0.0064658333416512,0.75,0.8624999999999999,0.8624999999999999,-0.00565613125717416,7.934999999999999e-05
2019-05-20,-0.0066110962973889,0.75,0.8624999999999999,0.8624999999999999,-0.005702070556497926,0.0
2019-05-21,0.0090150856248119,0.75,0.8624999999999999,0.8624999999999999,0.007775511351400263,0.0
2019-05-22,-0.0030715318593015,0.75,0.8624999999999999,0.8624999999999999,-0.0026491962286475435,0.0
2019-05-23,-0.0122182373201397,0.3,0.345,0.345,-0.004318791875448196,0.0001035
2019-05-24,0.0022681407855456,0.3,0.345,0.345,0.0007825085710132319,0.0
2019-05-28,-0.0093007160228167,0.75,0.8624999999999999,0.8624999999999999,-0.008125367569679402,0.0001035
2019-05-29,-0.0067106983701686,0.3,0.345,0.345,-0.0024186909377081666,0.0001035
2019-05-30,0.0027313585567665,0.324,0.3726,0.3726,0.0010121841982511978,5.520000000000003e-06
2019-05-31,-0.0134755085553043,0.75,0.8624999999999999,0.8624999999999999,-0.011720606128949956,9.798e-05
2019-06-03,-0.0025425385190105,0.3,0.345,0.345,-0.0009806757890586223,0.0001035
2019-06-04,0.0217065941483167,0.3,0.345,0.345,0.0074887749811692605,0.0
2019-06-05,0.0086624161478769,0.75,0.8624999999999999,0.8624999999999999,0.007367833927543825,0.0001035
2019-06-06,0.0065021488564407,0.3,0.345,0.345,0.0021397413554720413,0.0001035
2019-06-07,0.0100073038133687,0.3,0.345,0.345,0.003452519815612201,0.0
2019-06-10,0.0045886855175991,1.0,1.15,1.15,0.005115988345238965,0.00016099999999999998
2019-06-11,-0.0002418957330013,0.3,0.345,0.345,-0.00024445402788544847,0.00016099999999999998
2019-06-12,-0.0017652487024339,0.75,0.8624999999999999,0.8624999999999999,-0.0016260270058492388,0.0001035
2019-06-13,0.00412611930402,1.0,1.15,1.15,0.004687537199623,5.7499999999999995e-05
2019-06-14,-0.0011050795040069,1.0,1.15,1.15,-0.0012708414296079347,0.0
2019-06-17,0.0003804081287506,1.0,1.15,1.15,0.00043746934806319,0.0
2019-06-18,0.0104709639591487,1.0,1.15,1.15,0.012041608553021003,0.0
2019-06-19,0.0022571292527993,1.0,1.15,1.15,0.0025956986407191947,0.0
2019-06-20,0.0095541628902002,1.0,1.15,1.15,0.010987287323730228,0.0
2019-06-21,-0.00145331675271,1.0,1.15,1.15,-0.0016713142656165,0.0
2019-06-24,-0.0012245435207547,1.0,1.15,1.15,-0.0014082250488679049,0.0
2019-06-25,-0.0098080154343339,1.0,1.15,1.15,-0.011279217749483985,0.0
2019-06-26,-0.0009973272785257,1.0,1.15,1.15,-0.001146926370304555,0.0
2019-06-27,0.0035461588063829,1.0,1.15,1.15,0.004078082627340334,0.0
2019-06-28,0.0051453692829841,1.0,1.15,1.15,0.005917174675431715,0.0
2019-07-01,0.0090786445993722,1.0,1.15,1.15,0.010440441289278029,0.0
2019-07-02,0.0026040911522875,1.0,1.15,1.15,0.002994704825130625,0.0
2019-07-03,0.0079953452262198,1.0,1.15,1.15,0.00919464701015277,0.0
2019-07-05,-0.0011381476020473,1.0,1.15,1.15,-0.0013088697423543948,0.0
2019-07-08,-0.0054944541216178,1.0,1.15,1.15,-0.0063186222398604695,0.0
2019-07-09,0.0012465511706707,1.0,1.15,1.15,0.0014335338462713048,0.0
2019-07-10,0.0047781723637778,1.0,1.15,1.15,0.00549489821834447,0.0
2019-07-11,0.0023438347081421,1.0,1.15,1.15,0.002695409914363415,0.0
2019-07-12,0.0044768745922454,1.0,1.15,1.15,0.005148405781082209,0.0
2019-07-15,0.0003328013655592,1.0,1.15,1.15,0.00038272157039308,0.0
2019-07-16,-0.0032252882452546,1.0,1.15,1.15,-0.0037090814820427893,0.0
2019-07-17,-0.0068049916132033,1.0,1.15,1.15,-0.007825740355183793,0.0
2019-07-18,0.0036610236095993,1.0,1.15,1.15,0.004210177151039195,0.0
2019-07-19,-0.0055550423873789,1.0,1.15,1.15,-0.0063882987454857345,0.0
2019-07-22,0.0024565643601646,1.0,1.15,1.15,0.00282504901418929,0.0
2019-07-23,0.0071499512441763,1.0,1.15,1.15,0.008222443930802743,0.0
2019-07-24,0.0046995505966496,1.0,1.15,1.15,0.0054044831861470395,0.0
2019-07-25,-0.0047768345607797,1.0,1.15,1.15,-0.0054933597448966545,0.0
2019-07-26,0.0066998082022724,1.0,1.15,1.15,0.00770477943261326,0.0
2019-07-29,-0.0018213851388509,1.0,1.15,1.15,-0.002094592909678535,0.0
2019-07-30,-0.0024546184445131,1.0,1.15,1.15,-0.0028228112111900647,0.0
2019-07-31,-0.0109401975816252,1.0,1.15,1.15,-0.012581227218868979,0.0
2019-08-01,-0.0087079626170843,1.0,1.15,1.15,-0.010014157009646944,0.0
2019-08-02,-0.0075295348656349,1.0,1.15,1.15,-0.008658965095480134,0.0
2019-08-05,-0.0300730653962412,1.0,1.15,1.15,-0.034584025205677375,0.0
2019-08-06,0.0140227729092858,0.45,0.5175,0.5175,0.007130284980555401,0.00012649999999999998
2019-08-07,0.0005906491685292,0.45,0.5175,0.5175,0.000305660944713861,0.0
2019-08-08,0.0196202532384508,0.45,0.5175,0.5175,0.01015348105089829,0.0
2019-08-09,-0.0068112654051863,1.0,1.15,1.15,-0.007959455215964244,0.00012649999999999998
2019-08-12,-0.0121739350991705,1.0,1.15,1.15,-0.014000025364046074,0.0
2019-08-13,0.01555198572566,1.0,1.15,1.15,0.017884783584508998,0.0
2019-08-14,-0.0295675856386932,1.0,1.15,1.15,-0.03400272348449718,0.0
2019-08-15,0.0026419708493825,1.0,1.15,1.15,0.003038266476789875,0.0
2019-08-16,0.0147550595389955,1.0,1.15,1.15,0.016968318469844822,0.0
2019-08-19,0.0120476444442789,1.0,1.15,1.15,0.013854791110920734,0.0
2019-08-20,-0.007662386220931,1.0,1.15,1.15,-0.00881174415407065,0.0
2019-08-21,0.0081349641431085,1.0,1.15,1.15,0.009355208764574775,0.0
2019-08-22,-0.000307988454859,1.0,1.15,1.15,-0.00035418672308784995,0.0
2019-08-23,-0.0256874116732881,1.0,1.15,1.15,-0.02954052342428131,0.0
2019-08-26,0.0110584704630805,1.0,1.15,1.15,0.012717241032542573,0.0
2019-08-27,-0.0039234090044151,1.0,1.15,1.15,-0.004511920355077365,0.0
2019-08-28,0.0070416196498712,1.0,1.15,1.15,0.008097862597351879,0.0
2019-08-29,0.0127731250088742,1.0,1.15,1.15,0.014689093760205328,0.0
2019-08-30,-0.0004445978147942,1.0,1.15,1.15,-0.00051128748701333,0.0
2019-09-03,-0.0058471820838321,1.0,1.15,1.15,-0.006724259396406915,0.0
2019-09-04,0.0113507727131383,1.0,1.15,1.15,0.013053388620109045,0.0
2019-09-05,0.0128555000855852,1.0,1.15,1.15,0.014783825098422979,0.0
2019-09-06,0.0007718356853605,1.0,1.15,1.15,0.000887611038164575,0.0
2019-09-09,0.0005033310998157,1.0,1.15,1.15,0.000578830764788055,0.0
2019-09-10,-0.0002347396137868,0.3,0.345,0.345,-0.00024198516675644598,0.00016099999999999998
2019-09-11,0.0071109422012514,1.0,1.15,1.15,0.00801658353143911,0.00016099999999999998
2019-09-12,0.0034637963131447,1.0,1.15,1.15,0.003983365760116405,0.0
2019-09-13,-0.0006638539820302,1.0,1.15,1.15,-0.00076343207933473,0.0
2019-09-16,-0.0030887650623497,1.0,1.15,1.15,-0.0035520798217021548,0.0
2019-09-17,0.0025322317130351,1.0,1.15,1.15,0.002912066469990365,0.0
2019-09-18,0.0005979684491199,1.0,1.15,1.15,0.0006876637164878849,0.0
2019-09-19,-6.643845337084286e-05,1.0,1.15,1.15,-7.640422137646929e-05,0.0
2019-09-20,-0.0047247020735311,1.0,1.15,1.15,-0.005433407384560765,0.0
2019-09-23,-0.0002347198710341,1.0,1.15,1.15,-0.00026992785168921497,0.0
2019-09-24,-0.0078468934961046,1.0,1.15,1.15,-0.00902392752052029,0.0
2019-09-25,0.0059147770339107,1.0,1.15,1.15,0.006801993588997305,0.0
2019-09-26,-0.0020829795918826,1.0,1.15,1.15,-0.0023954265306649894,0.0
2019-09-27,-0.0053874548059351,1.0,1.15,1.15,-0.006195573026825364,0.0
2019-09-30,0.0046378627561052,0.8,0.9199999999999999,0.9199999999999999,0.004220833735616783,4.6e-05
2019-10-01,-0.0118946072638106,1.0,1.15,1.15,-0.013724798353382188,4.6e-05
2019-10-02,-0.017664832452747,0.8,0.9199999999999999,0.9199999999999999,-0.01629764585652724,4.6e-05
2019-10-03,0.00819262741373,0.36,0.414,0.414,0.00329054774928422,0.00010120000000000001
2019-10-04,0.0135322065617333,0.36,0.414,0.414,0.005602333516557586,0.0
2019-10-07,-0.0043146804988698,0.45,0.5175,0.5175,-0.002253547158165121,2.07e-05
2019-10-08,-0.0155245203698095,0.9,1.035,1.035,-0.016171378582752832,0.0001035
2019-10-09,0.0094963496724089,0.36,0.414,0.414,0.003807288764377285,0.0001242
2019-10-10,0.0067635342496918,0.75,0.8624999999999999,0.8624999999999999,0.005743848290359177,8.97e-05
2019-10-11,0.0103669702259319,1.0,1.15,1.15,0.011864515759821684,5.7499999999999995e-05
2019-10-14,-0.001113973671274,1.0,1.15,1.15,-0.0012810697219650998,0.0
2019-10-15,0.0099003407164657,1.0,1.15,1.15,0.011385391823935553,0.0
2019-10-16,-0.0016057007976996,1.0,1.15,1.15,-0.00184655591735454,0.0
2019-10-17,0.0029487435427539,1.0,1.15,1.15,0.003391055074166985,0.0
2019-10-18,-0.0043770111528685,1.0,1.15,1.15,-0.005033562825798775,0.0
2019-10-21,0.0067790271006089,1.0,1.15,1.15,0.007795881165700234,0.0
2019-10-22,-0.0032666778002792,1.0,1.15,1.15,-0.0037566794703210796,0.0
2019-10-23,0.0029093749947535,1.0,1.15,1.15,0.0033457812439665244,0.0
2019-10-24,0.0016340498399709,1.0,1.15,1.15,0.0018791573159665348,0.0
2019-10-25,0.0040952843284511,1.0,1.15,1.15,0.0047095769777187645,0.0
2019-10-28,0.0056365115812249,1.0,1.15,1.15,0.006481988318408635,0.0
2019-10-29,-0.0002969296415782,1.0,1.15,1.15,-0.00034146908781493,0.0
2019-10-30,0.0030671975533944,1.0,1.15,1.15,0.00352727718640356,0.0
2019-10-31,-0.0026631158455392,1.0,1.15,1.15,-0.0030625832223700796,0.0
2019-11-01,0.0092639289098681,1.0,1.15,1.15,0.010653518246348314,0.0
2019-11-04,0.0040178783232438,1.0,1.15,1.15,0.004620560071730369,0.0
2019-11-05,-0.0011061185701618,1.0,1.15,1.15,-0.00127203635568607,0.0
2019-11-06,0.0002279215570519,1.0,1.15,1.15,0.000262109790609685,0.0
2019-11-07,0.0035166679380578,1.0,1.15,1.15,0.00404416812876647,0.0
2019-11-08,0.0024659637707047,1.0,1.15,1.15,0.0028358583363104046,0.0
2019-11-11,-0.0019095947495024,1.0,1.15,1.15,-0.0021960339619277597,0.0
2019-11-12,0.0021079593863453,1.0,1.15,1.15,0.0024241532942970946,0.0
2019-11-13,0.0003235109614654,1.0,1.15,1.15,0.00037203760568521,0.0
2019-11-14,0.0014559240039502,1.0,1.15,1.15,0.0016743126045427297,0.0
2019-11-15,0.0072361702343888,1.0,1.15,1.15,0.00832159576954712,0.0
2019-11-18,0.0007376210454705,1.0,1.15,1.15,0.000848264202291075,0.0
2019-11-19,-0.0002882023968101,1.0,1.15,1.15,-0.000331432756331615,0.0
2019-11-20,-0.0037189578120427,1.0,1.15,1.15,-0.004276801483849105,0.0
2019-11-21,-0.0016086652977899,1.0,1.15,1.15,-0.0018499650924583848,0.0
2019-11-22,0.0022235954378704,1.0,1.15,1.15,0.00255713475355096,0.0
2019-11-25,0.0077504112300568,1.0,1.15,1.15,0.00891297291456532,0.0
2019-11-26,0.0022656763121218,1.0,1.15,1.15,0.00260552775894007,0.0
2019-11-27,0.0044573896374642,1.0,1.15,1.15,0.00512599808308383,0.0
2019-11-29,-0.0037089343170784,1.0,1.15,1.15,-0.00426527446464016,0.0
2019-12-02,-0.0084944910066661,1.0,1.15,1.15,-0.009768664657666013,0.0
2019-12-03,-0.00670643203211,1.0,1.15,1.15,-0.007712396836926499,0.0
2019-12-04,0.006170059244245,1.0,1.15,1.15,0.00709556813088175,0.0
