date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2025-09-03,0.0097650469560129,0.0031184023975302,0,LOW,0.13583333333333333,0.0875,0.25,0.2499999999999999,0.0,0.1,NEUTRAL,1.0,0.0074387213605439555,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0079824823368008,-0.0044693509606256,0.0058200747974983,0.8097038974001315
2025-09-02,0.0137110835846034,0.0032430794380058,2,LOW,0.2121908478704797,0.1124999999999999,0.3,0.1999999999999999,0.0,0.15,NEUTRAL,1.0,0.010047282133294241,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0133297096764032,-0.0075794330001814,0.0059326056002234,0.8084907913036786
2025-08-29,0.0092386149502445,0.0031184023975302,2,LOW,0.19333333333333336,0.1,0.25,0.1999999999999999,0.0,0.15,NEUTRAL,1.0,0.007096540556794495,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0059637093848583,-0.0004029502119626,0.006571642820494,0.807442916794933
2025-08-28,0.0087268005284969,0.0031184023975302,0,LOW,0.15375,0.1229166666666666,0.25,0.1499999999999999,0.0,0.2,BULL,0.6,0.004058316709595133,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0210368138447123,0.0075639657102848,0.8065957187512283
2025-08-27,0.0121440904647747,0.0031184023975302,0,LOW,0.16616666666666668,0.1458333333333333,0.3,0.0999999999999999,0.0,0.2,BULL,0.6,0.005391059784743474,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0133519676249704,0.0076279013298677,0.8053624148803675
2025-08-26,0.0125326793897474,0.0031184023975302,0,LOW,0.16908333333333336,0.15625,0.3,0.0499999999999999,0.0,0.2,BULL,0.6,0.005542609465482827,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0002324859107735,0.0083619035301807,0.0076371728420287,0.8049579265333403
2025-08-25,0.0122929028008614,0.0031184023975302,0,LOW,0.16616666666666668,0.1458333333333333,0.3,0.0999999999999999,0.0,0.2,NEUTRAL,1.0,0.00908182765969548,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0044010610261246,-0.001290301526157,0.0076303894057999,0.8034638329429719
2025-08-22,0.0087357156134839,0.0031184023975302,0,LOW,0.15375,0.1229166666666666,0.25,0.1499999999999999,0.0,0.2,NEUTRAL,1.0,0.006769655987900106,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0029063153113608,0.0075472172866673,0.803051038985541
2025-08-21,0.0110215453828721,0.0032430794380058,1,LOW,0.17843177674562227,0.1125,0.25,0.2,0.0,0.2,NEUTRAL,1.0,0.008299082302168893,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0145747434945653,-0.0145747434945653,0.0067781657543662,0.8027405167473659
2025-08-20,0.0075585094225897,0.0032430794380058,1,LOW,0.14786587242981916,0.0875,0.2,0.3,0.0,0.15,NEUTRAL,1.0,0.006048108927985335,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0106055241467267,-0.0105135126208126,0.0067083493182839,0.8035272092114382
2025-08-19,0.007003653027525,0.0031184023975302,2,LOW,0.17633333333333334,0.075,0.2,0.4,0.0,0.1,NEUTRAL,1.0,0.00564381530702682,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0079696571678754,-0.0044811817016646,0.0069084171213206,0.8039685068742624
2025-08-18,0.0051678186708503,0.0031184023975302,0,LOW,0.11683333333333334,0.0625,0.15,0.45,0.0,0.1,BULL,0.6,0.0026703137851129587,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0025582966896997,0.0116052943116151,0.0067510867221354,0.8044173076206439
2025-08-15,0.005158877234161,0.0031184023975302,0,LOW,0.11683333333333334,0.0625,0.15,0.4,0.0,0.1,BULL,0.6,0.002666826624804132,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0023412902366132,0.009824545651252,0.0067448535447427,0.804920819222504
2025-08-14,0.0051261020305054,0.0031184023975302,0,LOW,0.11683333333333334,0.0625,0.15,0.4,0.0,0.1,BULL,0.6,0.0026540442953784478,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0200869733225499,0.0067090109210866,0.8054323806277349
2025-08-13,0.0051414169492929,0.0031184023975302,0,LOW,0.11683333333333334,0.0625,0.15,0.35,0.0,0.1,BULL,0.6,0.002660017113705573,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0191377974968627,0.0067844656900866,0.8055108711462805
2025-08-12,0.0051799744673237,0.0031184023975302,0,LOW,0.11683333333333334,0.0625,0.15,0.3,0.0,0.1,BULL,0.6,0.002675054545737585,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.023440599038943,0.0067833910143868,0.8054564920592262
2025-08-11,0.0071051155081898,0.0031184023975302,0,LOW,0.12633333333333335,0.075,0.2,0.2499999999999999,0.0,0.1,BULL,0.6,0.0034258595516753637,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0019774524562664,0.0075256882921763,0.0065584178393465,0.8052491144435064
2025-08-08,0.0070705139839508,0.0031184023975302,0,LOW,0.12633333333333335,0.075,0.2,0.2499999999999999,0.0,0.1,BULL,0.6,0.0034123649572221537,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0248665874354978,0.006526099657629,0.8049317883160602
2025-08-07,0.0099431194365088,0.0031184023975302,0,LOW,0.13583333333333333,0.0875,0.25,0.1999999999999999,0.0,0.1,NEUTRAL,1.0,0.00755446847286629,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0076125965063703,0.0002690119588926,0.0064038332932115,0.804996349299774
2025-08-06,0.0099220136126197,0.0031184023975302,0,LOW,0.13583333333333333,0.0875,0.25,0.1999999999999999,0.0,0.1,NEUTRAL,1.0,0.007540749687338376,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0067807019344101,-0.0026479065980166,0.006414921032906,0.8053134990502668
2025-08-05,0.0118343079583139,0.0032430794380058,2,LOW,0.20563249303132025,0.0875,0.25,0.1999999999999999,0.0,0.1,NEUTRAL,1.0,0.008827377976206065,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0143305739369183,-0.0114756910137412,0.0063303681412107,0.8060571634917959
2025-08-04,0.0083855768869933,0.0032430794380058,0,LOW,0.12875528441034592,0.0625,0.2,0.25,0.0,0.05,NEUTRAL,1.0,0.006585702779847676,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.009307796077724,-0.0090589799860506,0.0061953632682889,0.8068976507848437
2025-08-01,0.0174335510817741,0.0032430794380058,2,LOW,0.23808416784276454,0.075,0.25,0.25,0.0,0.05,BEAR,1.5,0.01870032900968279,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0241407441515663,-0.0241407441515663,0.0054623920595822,0.8073919784288628
2025-07-31,0.0079775580413474,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.35,0.0,0.0,NEUTRAL,1.0,0.006276853566011381,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0078794887885489,-0.0036884159356598,0.0039329066566784,0.8078601969719756
2025-07-30,0.0057780925157286,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.4,0.0,0.0,NEUTRAL,1.0,0.00484720097435916,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041437676460842,0.0003942259306581,0.0041200471487294,0.8087847737547528
2025-07-29,0.0057115485244813,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.002882368428029049,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0028880250057834,0.0101771831380494,0.0041471184853376,0.8095065056977693
2025-07-28,0.0056719237029848,0.0032269282809002,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.002889705183153114,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0002510907174575,0.0129936301006567,0.0040594641729826,0.8103110690395436
2025-07-25,0.00566928649357,0.0032269282809002,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.002888676671481342,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0151693629847629,0.0040989895200271,0.8109134054207479
2025-07-24,0.0056687301719805,0.0032269282809002,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.0028884597060614367,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0101586081531983,0.0041256097309321,0.8105780148339723
2025-07-23,0.0056687876129135,0.0032269282809002,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.0028884821080253074,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.01600399886084,0.0043190221595658,0.8102713357436312
2025-07-22,0.0056705226453534,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,BULL,0.6,0.002866368335169168,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0108014672306258,0.0040657470912657,0.8094436055367638
2025-07-21,0.0057169325106392,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.4,0.0,0.0,BULL,0.6,0.00288446818263063,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0063379623025299,0.0045362341545217,0.8080922695100469
2025-07-18,0.0057287996076621,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.4,0.0,0.0,BULL,0.6,0.0028890963504695608,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0007323729567987,0.0063499575701564,0.0048361234006506,0.8071720818599561
2025-07-17,0.0057182486006255,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.4,0.0,0.0,NEUTRAL,1.0,0.004808302429542145,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0035473406911512,0.0049101426012225,0.8069429853863792
2025-07-16,0.0077524179843361,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.4,0.0,0.0,NEUTRAL,1.0,0.006130512528954035,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0025566551946594,0.0002563373659416,0.0048737471932685,0.8062835486364268
2025-07-15,0.0078199113309388,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.4,0.0,0.0,NEUTRAL,1.0,0.00617438320424579,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0058802579038801,0.0029015336904258,0.0048989785390432,0.8060731128722234
2025-07-14,0.0077355737816485,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.4,0.0,0.0,BULL,0.6,0.0036717382783242568,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0016138364825525,0.0066540885690726,0.005273884282843,0.8058314137631166
2025-07-11,0.0076886995905606,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.45,0.0,0.0,NEUTRAL,1.0,0.00608909557299996,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0035152660221063,-0.0027505258343777,0.0055371679444907,0.8058477969739639
2025-07-10,0.0056712765686168,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.45,0.0,0.0,NEUTRAL,1.0,0.00477777060873649,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0007674379362299,0.0061908509865793,0.8059598393352608
2025-07-09,0.0056736343071618,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.5,0.0,0.0,BULL,0.6,0.0028675818832744437,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0020469919780256,0.0058182641334409,0.0062046275546668,0.8063696648991684
2025-07-08,0.0057605757583519,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.55,0.0,0.0,NEUTRAL,1.0,0.004835815082064305,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007995666694774,0.0043552549089294,0.0062216468290221,0.8067261858520349
2025-07-07,0.0057771833465397,0.0031184023975302,2,LOW,0.15183333333333332,0.0375,0.15,0.6,0.0,0.0,NEUTRAL,1.0,0.004846610014386374,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0074521384454895,0.0045803703381726,0.0062650199471061,0.8069615120690108
2025-07-03,0.00566418509181,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.6,0.0,0.0,BULL,0.6,0.0028638966892872418,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0220145895124537,0.006107787531733,0.8077299492108547
2025-07-02,0.0056654396294033,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.6,0.0,0.0,BULL,0.6,0.0028643859589486285,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0219561980148685,0.0062140075769981,0.808273513104794
2025-07-01,0.0056443518013129,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.55,0.0,0.0,BULL,0.6,0.002856161705993373,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0003235926031718,0.0179142923536355,0.0062112359021441,0.8085815326816062
2025-06-30,0.0056359169197724,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.55,0.0,0.0,BULL,0.6,0.002852872102192578,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0294925232563718,0.0062415179946746,0.8088260659818319
2025-06-27,0.005636404447876,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.55,0.0,0.0,BULL,0.6,0.002853062238152982,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0347141323383008,0.0062626027852787,0.8090996739490124
2025-06-26,0.0056385329063632,0.0031184023975302,0,LOW,0.10183333333333333,0.0375,0.15,0.55,0.0,0.0,BULL,0.6,0.00285389233696299,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0271807956082199,0.0062733895497505,0.8092392963369596
2025-06-25,0.0076172343429173,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.5,0.0,0.0,BULL,0.6,0.003625585897219089,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0035622726731432,0.0192067207292043,0.0061419676063865,0.8093548866470326
2025-06-24,0.0076896759722917,0.0031184023975302,0,LOW,0.11133333333333334,0.05,0.2,0.45,0.0,0.0,BULL,0.6,0.003653838132675105,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041203197441466,0.0184823722027198,0.0063685542175338,0.809375423368579
2025-06-23,0.0106457833766262,0.0031184023975302,0,LOW,0.13291830223791745,0.075,0.25,0.35,0.0,0.05,NEUTRAL,1.0,0.0080112000339426,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0150017842595463,-0.0012539510951922,0.0074246044946597,0.8093717773484349
2025-06-20,0.0111430111592851,0.0031184023975302,0,LOW,0.1492495558157559,0.0875,0.25,0.3,0.0,0.1,NEUTRAL,1.0,0.008334398092670885,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0246358790717337,-0.0016133154002732,0.0071951951413576,0.8092774514872307
2025-06-18,0.0151192627951008,0.0032430794380058,0,LOW,0.1603570083956334,0.1,0.3,0.3,0.0,0.1,NEUTRAL,1.0,0.010962598620117552,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0223399168581396,-0.0065185800673204,0.0073842401176163,0.8094202976255479
2025-06-17,0.0209897381613743,0.0032430794380058,2,LOW,0.22628318704712513,0.1124999999999999,0.35,0.35,0.0,0.1,NEUTRAL,1.0,0.014778407608195324,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.022192521504307,-0.009202744591527,0.0084234830720212,0.8094636319482222
2025-06-16,0.0131214113368848,0.0031184023975302,0,LOW,0.14878466942570354,0.1,0.3,0.4,0.0,0.1,BULL,0.6,0.005772214924866413,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0137650939189493,0.0050026020676299,0.0082099571577047,0.8095305756819494
2025-06-13,0.0142202803243037,0.0031184023975302,2,LOW,0.20730478581866613,0.1,0.3,0.45,0.0,0.1,NEUTRAL,1.0,0.010334623049932974,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0230597663476358,-0.0035716781276589,0.0079450469918326,0.8094646365658
2025-06-12,0.0095228378908104,0.0031184023975302,0,LOW,0.13767957465777844,0.0875,0.25,0.5,0.0,0.1,BULL,0.6,0.004368771280897398,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0120140814448492,0.0180424020741143,0.0075737043332514,0.8095446078738638
2025-06-11,0.009895488095815,0.0031184023975302,0,LOW,0.14126471728671114,0.0875,0.25,0.5,0.0,0.1,BULL,0.6,0.004514104860849192,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0159251461309576,0.0091118053445551,0.0075943288436495,0.8095303733767341
2025-06-10,0.009639423577774,0.0031184023975302,0,LOW,0.13868455977081418,0.0875,0.25,0.55,0.0,0.1,BULL,0.6,0.004414239698813202,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0131104288408882,0.0117264785654234,0.0075346574271514,0.809547263081424
2025-06-09,0.0101685944150478,0.0031184023975302,0,LOW,0.14378475301354485,0.0875,0.25,0.55,0.0,0.1,BULL,0.6,0.004620616325349984,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0186742760147762,0.0117593814641592,0.007565399887309,0.8095331926288721
2025-06-06,0.0224143923132837,0.0031184023975302,0,LOW,0.1445947809887733,0.0875,0.25,0.5,0.0,0.1,BULL,0.6,0.009396477505661983,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0195579428968436,0.0165424378650558,0.010348086566735,0.8094533912971827
2025-06-05,0.0246455584921091,0.0031184023975302,0,LOW,0.1537301529251143,0.0875,0.25,0.5,0.0,0.1,BULL,0.6,0.01026663231540389,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0295238031910338,0.0050842479299952,0.0102454619505129,0.8093824410271682
2025-06-04,0.0237775943848859,0.0031184023975302,0,LOW,0.14940997293956984,0.0875,0.25,0.55,0.0,0.1,BULL,0.6,0.009928126313586843,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0248108795704398,0.0139518907615181,0.010142057379781,0.8092590124296795
2025-06-03,0.0308734431766395,0.0031184023975302,0,LOW,0.1586699475482098,0.1,0.3,0.5,0.0,0.1,BULL,0.6,0.012695507342370746,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0245490336889561,0.0083565738109863,0.0101140903496159,0.8090975873768039
2025-06-02,0.0426561858744376,0.0031184023975302,1,LOW,0.17323994136694087,0.1124999999999999,0.35,0.55,0.0,0.1,NEUTRAL,1.0,0.02881796165752001,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0300799360366628,0.0234844552892754,0.0104211159755758,0.8083465092101781
2025-05-30,0.0448469091927744,0.0031184023975302,1,LOW,0.17822016809048086,0.1124999999999999,0.35,0.55,0.0,0.1,NEUTRAL,1.0,0.03024193181443893,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.035512910644161,0.0177514415458193,0.0105549877462671,0.8076394783654982
2025-05-29,0.0577706955910646,0.0031184023975302,1,LOW,0.18673023651295562,0.125,0.4,0.55,0.0,0.1,NEUTRAL,1.0,0.03864239297332756,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0344329852868607,0.0119363939964525,0.0109035914551598,0.8069968437890521
2025-05-28,0.0771865584534564,0.0031184023975302,2,LOW,0.24971028145225094,0.1375,0.45,0.55,0.0,0.1,NEUTRAL,1.0,0.051262703833882234,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0382293979479101,0.0083555417534142,0.0109433550925661,0.8068898834343698
2025-05-27,0.0736188464507295,0.0031184023975302,1,LOW,0.19458016584445648,0.1375,0.45,0.6,0.0,0.1,NEUTRAL,1.0,0.04894369103210975,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0326329081939525,-0.0028674701647891,0.0107690481042314,0.8068894879499081
2025-05-23,0.2324386090079098,0.0032430794380058,2,LOW,0.4219963435574783,0.15,0.5,0.65,0.0,0.1,BEAR,1.5,0.22833026048766508,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.052335324732215,-0.0253954846807514,0.0099830260855291,0.807469092247113
2025-05-22,0.0621380237881072,0.0031532185182469,1,LOW,0.2269594924839528,0.1375,0.5,0.75,0.0,0.05,NEUTRAL,1.0,0.041493341943656094,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0458224247674166,-0.0124818376374722,0.0097793020182537,0.8081184461769911
2025-05-21,0.1498296136782044,0.0031530682157953,2,LOW,0.2684712679823797,0.1375,0.55,0.85,0.0,0.0,NEUTRAL,1.0,0.09849282276636122,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0461989226739593,-0.0080500136264206,0.0105217139634493,0.8081055002055577
2025-05-20,0.0641144853234344,0.0028633964941413,0,LOW,0.19603011539958037,0.1375,0.55,0.9,0.0,0.0,BULL,0.6,0.025605962539909093,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0298510349813604,0.0102412173511823,0.009538574996819,0.8081959116154571
2025-05-19,0.1176201389402909,0.0028633964941413,0,LOW,0.20903002889002664,0.1625,0.55,0.7999999999999999,0.05,0.05,BULL,0.6,0.046473167450483126,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0265782133345745,0.0203433368432937,0.0102677700165192,0.8077959037866423
2025-05-16,0.1399806209544694,0.0030019101820155,0,LOW,0.23550499928502,0.1999999999999999,0.6,0.7000000000000001,0.1,0.1,BULL,0.6,0.05522284331046632,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.02764181740184,0.0529113101004548,0.0123662825680395,0.8074548970829839
2025-05-15,0.1786213876747316,0.0031184023975302,1,LOW,0.25061516567553443,0.2125,0.65,0.65,0.1,0.1,NEUTRAL,1.0,0.1171953428277111,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0337619989187648,0.0449511239524285,0.0124421258563335,0.8074243300139707
2025-05-14,0.2136867880100464,0.0031184023975302,1,LOW,0.2804202921255685,0.25,0.7,0.5499999999999999,0.15,0.15,NEUTRAL,1.0,0.13998785304566572,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0384585005006202,0.0471175289148968,0.0124799300034931,0.8076750738178029
2025-05-13,0.2551887035691068,0.0031184023975302,1,LOW,0.29104533611077354,0.2625,0.75,0.5499999999999999,0.15,0.15,NEUTRAL,1.0,0.16696409815905497,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.039685821211753,0.0501790645673612,0.0139360027969126,0.8080589669379206
2025-05-12,0.3067136083188204,0.0031184023975302,1,LOW,0.30632053727403163,0.275,0.8,0.5499999999999999,0.15,0.15,NEUTRAL,1.0,0.20045528624636882,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0459860406625799,0.0345690593453091,0.0140190791477592,0.8084846283210997
2025-05-09,0.6423078979564429,0.0031184023975302,1,LOW,0.4137963786079874,0.2875,0.85,0.5499999999999999,0.15,0.15,NEUTRAL,1.0,0.4185915745108235,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0765051402996226,-0.0042698884062976,0.0123463882306857,0.8089724392823829
2025-05-08,0.6949571843389575,0.0031184023975302,1,LOW,0.4382164952293138,0.325,0.9,0.4999999999999999,0.2,0.2,NEUTRAL,1.0,0.45281361065945797,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0753270857047059,0.0118000545696577,0.0127443066442564,0.8091196343800787
2025-05-07,0.7419906261501085,0.0031184023975302,1,MEDIUM,0.46208155584074156,0.35,0.95,0.4,0.25,0.2,BEAR,1.5,0.7250780217550592,0.85,1.0,0.9,0.765,LIGHT_REDUCE,0.0817253336444453,0.0119198742508999,0.0165665905158942,0.80887514742173
2025-05-06,0.7379947417342619,0.0032158597798459,2,MEDIUM,0.5241067613865682,0.3625,0.95,0.3,0.3,0.2,BEAR,1.5,0.7212331995753245,0.85,1.0,0.8,0.68,LIGHT_REDUCE,0.0855710124217107,0.0080819061863135,0.0285283399529746,0.8082963016113499
2025-05-05,0.7181408900508816,0.0032158597798459,2,MEDIUM,0.5255414814653616,0.3749999999999999,0.95,0.25,0.35,0.2,BEAR,1.5,0.7018756941840286,0.85,1.0,0.8,0.68,LIGHT_REDUCE,0.077863434325849,0.0229827028702924,0.0287716226121721,0.8081066023987861
2025-05-02,0.6937086331287069,0.0032158597798459,1,LOW,0.48208292674514724,0.3979166666666666,0.95,0.15,0.4,0.2,BEAR,1.5,0.6780542436849084,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.072545010994706,0.0292750383310353,0.0287007114031835,0.8081470397770313
2025-05-01,0.7638626785899149,0.0032158597798459,1,MEDIUM,0.5258517733518201,0.45625,1.0,0.0499999999999999,0.45,0.25,BEAR,1.5,0.7464544380095861,0.85,1.0,0.9,0.765,LIGHT_REDUCE,0.0861110254747128,0.0215478378735709,0.0320270641883364,0.808340034058573
2025-04-30,0.72221703129661,0.0032158597798459,1,MEDIUM,0.5228333333333333,0.4541666666666666,0.95,0.0,0.45,0.25,BEAR,1.5,0.7058499318986138,0.85,1.0,0.9,0.765,LIGHT_REDUCE,0.0925421174919295,0.0357103432796142,0.0340172979506269,0.8078188967505008
2025-04-29,0.709562088644831,0.0032158597798459,1,LOW,0.5421666666666667,0.4875,0.95,-0.0999999999999999,0.5,0.25,BEAR,1.5,0.6935113628131293,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0929020926110295,0.0513418971277397,0.0340500212735447,0.8069660204398904
2025-04-28,0.6991108120615216,0.0032158640728718,1,LOW,0.5615000000000001,0.5208333333333334,0.95,-0.2,0.55,0.25,BEAR,1.5,0.6833213703982413,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0985804910612727,0.0719428067586545,0.0340247387340829,0.8059635790047274
2025-04-25,0.6831638100796393,0.0032158640728718,1,LOW,0.5723333333333334,0.5416666666666667,0.95,-0.3,0.55,0.25,BEAR,1.5,0.6677730434659059,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0989240441416341,0.0460288887831088,0.0340601639500724,0.804683343959085
2025-04-24,0.6362234600579607,0.0032158640728718,1,LOW,0.56825,0.5395833333333333,0.9,-0.35,0.55,0.25,BEAR,1.5,0.6220062021947694,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1053879802363282,0.0385251219293403,0.0343069931308005,0.8032694522724961
2025-04-23,0.6382097352724255,0.0032158640728718,1,LOW,0.5736666666666668,0.55,0.9,-0.3999999999999999,0.55,0.25,BEAR,1.5,0.6239428205288725,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1238304334833884,0.0185671049045468,0.0339019866136209,0.8017727145068628
2025-04-22,0.6535079516303072,0.0033600817467821,1,LOW,0.5990498331549694,0.5375000000000001,0.85,-0.3999999999999999,0.55,0.25,BEAR,1.5,0.6389342957566101,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1371998872420505,-0.0192703862906693,0.0336912964539999,0.7999564675772559
2025-04-21,0.7273726116662823,0.0040049743677218,3,MEDIUM,0.6811666666666669,0.4791666666666667,0.8,-0.3,0.5,0.2,BEAR,1.5,0.7112909079176791,0.85,1.0,0.7,0.595,REDUCE_TO_35_60,0.159078727656708,-0.0468169907277665,0.0329965253390798,0.7980676619518908
2025-04-17,0.5018539598491547,0.0032158666195392,1,LOW,0.4969166666666666,0.4312499999999999,0.75,-0.25,0.45,0.15,BEAR,1.5,0.490995940828184,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1385745025583118,0.003488403753951,0.0330665856461871,0.7945660838603144
