date,final_allocation,applied_allocation,spy_ret1d,strategy_ret1d_gross,trade_cost,strategy_ret1d,strategy_nav,benchmark_nav
2025-10-23,1.0,0.8,0.0059299660830507,0.004743972866440561,3.999999999999999e-05,0.004703972866440561,2.8224214507171625,3.9412128285190606
2025-10-22,0.8,1.0,-0.0051988822553615,-0.0051988822553615,0.0,-0.0051988822553615,2.809207017132357,3.917979343895666
2025-10-21,1.0,1.0,-1.4955077773270986e-05,-1.4955077773270986e-05,0.0,-1.4955077773270986e-05,2.8238880787561293,3.9384549072263866
2025-10-20,1.0,1.0,0.0104004350383515,0.0104004350383515,3.999999999999999e-05,0.0103604350383515,2.8239303108535543,3.9385138080066966
2025-10-17,1.0,0.8,0.0056763148606699,0.00454105188853592,1.9999999999999995e-05,0.00452105188853592,2.7949731728621807,3.8979731910519253
2025-10-16,0.8,0.9,-0.0068102105671092,-0.006129189510398279,9.9e-05,-0.0062281895103982795,2.7823938260004906,3.8759719538507422
2025-10-15,0.9,0.405,0.004439541098594,0.0017980141449305703,0.0,0.0017980141449305703,2.7998317084781146,3.902549135210012
2025-10-14,0.405,0.405,-0.0012216512196846,-0.0004947687439722631,9.000000000000009e-06,-0.0005037687439722631,2.794806606666982,3.885300185356746
2025-10-13,0.405,0.36,0.0153440928092445,0.00552387341132802,0.000128,0.00539587341132802,2.7962152525126163,3.890052472704663
2025-10-10,0.36,1.0,-0.0270278207876621,-0.0270278207876621,0.0,-0.0270278207876621,2.7812082051073106,3.8312651841423553
2025-10-09,1.0,1.0,-0.0028970302416125,-0.0028970302416125,0.0,-0.0028970302416125,2.8584663205466123,3.9376924294422544
2025-10-08,1.0,1.0,0.0059630963199241,0.0059630963199241,0.0,0.0059630963199241,2.8667714441160075,3.949133187715221
2025-10-07,1.0,1.0,-0.003707511977453,-0.003707511977453,0.0,-0.003707511977453,2.8497779437470485,3.9257237190530963
2025-10-06,1.0,1.0,0.0035862493658544,0.0035862493658544,0.0,0.0035862493658544,2.860382847413937,3.940332549174308
2025-10-03,1.0,1.0,-1.4818614668121732e-05,-1.4818614668121732e-05,0.0,-1.4818614668121732e-05,2.8501614576936998,3.9262520303203865
2025-10-02,1.0,1.0,0.0011517801124745,0.0011517801124745,0.0,0.0011517801124745,2.850203693763963,3.9263102127984975
2025-10-01,1.0,1.0,0.0034075697061788,0.0034075697061788,0.0,0.0034075697061788,2.846924662555918,3.92179316942072
2025-09-30,1.0,1.0,0.003766845725351,0.003766845725351,0.0,0.003766845725351,2.8372565132128353,3.9084747691998305
2025-09-29,1.0,1.0,0.0028103894503841,0.0028103894503841,0.0,0.0028103894503841,2.8266091127592,3.893807397449408
2025-09-26,1.0,1.0,0.0057290757244345,0.0057290757244345,0.0,0.0057290757244345,2.8186875031364558,3.882894950443731
2025-09-25,1.0,1.0,-0.0046134329671143,-0.0046134329671143,3.999999999999999e-05,-0.0046534329671143,2.802631017807786,3.8607762708330284
2025-09-24,1.0,0.8,-0.0031816444865341,-0.00254531558922728,3.999999999999999e-05,-0.00258531558922728,2.8157338465157817,3.8786702560609054
2025-09-23,0.8,1.0,-0.0054435205141353,-0.0054435205141353,0.0,-0.0054435205141353,2.8230322758674737,3.8910501944589333
2025-09-22,1.0,1.0,0.0047310354597998,0.0047310354597998,0.0,0.0047310354597998,2.83848361968024,3.9123471363540956
2025-09-19,1.0,1.0,0.0049529183102627,0.0049529183102627,0.0,0.0049529183102627,2.82511788677977,3.893924839858928
2025-09-18,1.0,1.0,0.0046723841460774,0.0046723841460774,0.0,0.0046723841460774,2.8111942712002365,3.8747336008598388
2025-09-17,1.0,1.0,-0.0012423997418844,-0.0012423997418844,0.0,-0.0012423997418844,2.7981203779076846,3.856713553596055
2025-09-16,1.0,1.0,-0.0013768510142991,-0.0013768510142991,0.0,-0.0013768510142991,2.801601086374259,3.861511093982503
2025-09-15,1.0,1.0,0.005324018805968,0.005324018805968,0.0,0.005324018805968,2.805463792041911,3.8668351498807434
2025-09-12,1.0,1.0,-0.0003347283459183,-0.0003347283459183,0.0,-0.0003347283459183,2.79060655028812,3.846357072492326
2025-09-11,1.0,1.0,0.0083103142259919,0.0083103142259919,0.0,0.0083103142259919,2.791540958175613,3.8476449883349524
2025-09-10,1.0,1.0,0.0028908153230013,0.0028908153230013,0.0,0.0028908153230013,2.768533574228565,3.8159333828579505
2025-09-09,1.0,1.0,0.0023117733075188,0.0023117733075188,0.0,0.0023117733075188,2.760553324378489,3.804934021286207
2025-09-08,1.0,1.0,0.0024566799492218,0.0024566799492218,0.0,0.0024566799492218,2.754186270075394,3.7961581641711564
2025-09-05,1.0,1.0,-0.0028962983893755,-0.0028962983893755,0.0,-0.0028962983893755,2.747436697429064,3.7868550732421133
2025-09-04,1.0,1.0,0.0083574841268447,0.0083574841268447,3.999999999999999e-05,0.0083174841268447,2.755417207850218,3.797854793964956
2025-09-03,1.0,0.8,0.0054194672648435,0.004335573811874801,0.0,0.004335573811874801,2.732688117806743,3.7663773550047956
2025-09-02,0.8,0.8,-0.0074101925262572,-0.00592815402100576,3.999999999999999e-05,-0.00596815402100576,2.7208914919094673,3.746075620806208
2025-08-29,0.8,1.0,-0.0059637093848583,-0.0059637093848583,0.0,-0.0059637093848583,2.7372276883440665,3.774041998618149
2025-08-28,1.0,1.0,0.0035414005434608,0.0035414005434608,0.0,0.0035414005434608,2.7536496546320075,3.7966843205318495
2025-08-27,1.0,1.0,0.0022784921171898,0.0022784921171898,0.0,0.0022784921171898,2.743932291324292,3.7832861887668825
2025-08-26,1.0,1.0,0.0041870023682906,0.0041870023682906,0.0,0.0041870023682906,2.7376944760413573,3.774685597388363
2025-08-25,1.0,1.0,-0.0044010610261246,-0.0044010610261246,1.9999999999999995e-05,-0.0044210610261246,2.726279537162635,3.7589468779082824
2025-08-22,1.0,0.9,0.015356785247534,0.0138211067227806,0.0,0.0138211067227806,2.7383861092647868,3.7755633626754173
2025-08-21,0.9,0.9,-0.0040117662314774,-0.0036105896083296596,1.9999999999999995e-05,-0.0036305896083296597,2.7010545461188267,3.7184597744673287
2025-08-20,0.9,0.8,-0.0026570426982367,-0.00212563415858936,3.999999999999999e-05,-0.00216563415858936,2.7108966995053057,3.733437452767675
2025-08-19,0.8,1.0,-0.0054252398513281,-0.0054252398513281,0.0,-0.0054252398513281,2.716780251619594,3.743383783315832
2025-08-18,1.0,1.0,-0.0002175157205194,-0.0002175157205194,0.0,-0.0002175157205194,2.7315998359072395,3.763803319075039
2025-08-15,1.0,1.0,-0.0023412902366132,-0.0023412902366132,0.0,-0.0023412902366132,2.732194131082261,3.764622183581784
2025-08-14,1.0,1.0,9.299781650273786e-05,9.299781650273786e-05,0.0,9.299781650273786e-05,2.738606002578027,3.773456941477145
2025-08-13,1.0,1.0,0.0034231846065959,0.0034231846065959,0.0,0.0034231846065959,2.7383513418824146,3.7731060508529826
2025-08-12,1.0,1.0,0.0106459812330639,0.0106459812330639,0.0,0.0106459812330639,2.7290094387803268,3.760234075448709
2025-08-11,1.0,1.0,-0.0019774524562664,-0.0019774524562664,0.0,-0.0019774524562664,2.7002624949349032,3.720624378143711
2025-08-08,1.0,1.0,0.0077975010946909,0.0077975010946909,0.0,0.0077975010946909,2.705612715444765,3.727996313611013
2025-08-07,1.0,1.0,-0.0008375739109987,-0.0008375739109987,0.00014,-0.0009775739109987,2.684678928560422,3.699152170512017
2025-08-06,1.0,0.3,0.0076596390258989,0.00229789170776967,0.0,0.00229789170776967,2.687305968766359,3.702253081104665
2025-08-05,0.3,0.3,-0.0050699680882806,-0.00152099042648418,0.0001,-0.00162099042648418,2.6811449879312637,3.6741107192539935
2025-08-04,0.3,0.8,0.0151998845990819,0.012159907679265522,3.999999999999999e-05,0.012119907679265522,2.6854981547304226,3.692833266068301
2025-08-01,0.8,1.0,-0.0163904033625523,-0.0163904033625523,0.0,-0.0163904033625523,2.6533399198600094,3.637543031761334
2025-07-31,1.0,1.0,-0.0037512655151381,-0.0037512655151381,0.0,-0.0037512655151381,2.697553916646071,3.6981573219665416
2025-07-30,1.0,1.0,-0.001259379760541,-0.001259379760541,0.0,-0.001259379760541,2.7077112605226206,3.7120823283944007
2025-07-29,1.0,1.0,-0.0026375965643397,-0.0026375965643397,0.0,-0.0026375965643397,2.711125597228054,3.716763144673527
2025-07-28,1.0,1.0,-0.0002510907174575,-0.0002510907174575,0.0,-0.0002510907174575,2.718295363740316,3.726592391963264
2025-07-25,1.0,1.0,0.0042243586394272,0.0042243586394272,0.0,0.0042243586394272,2.718978073895642,3.72752833972843
2025-07-24,1.0,1.0,0.0003311188089325,0.0003311188089325,0.0,0.0003311188089325,2.7075404519956554,3.71184816187756
2025-07-23,1.0,1.0,0.0085074066680754,0.0085074066680754,0.0,0.0085074066680754,2.7066442311816226,3.7106195059663425
2025-07-22,1.0,1.0,0.0001431218667073,0.0001431218667073,0.0,0.0001431218667073,2.6838119514896586,3.6793180510449126
2025-07-21,1.0,1.0,0.0018961948262423,0.0018961948262423,0.0,0.0018961948262423,2.6834278942802543,3.6787915355331195
2025-07-18,1.0,1.0,-0.0007323729567987,-0.0007323729567987,0.0,-0.0007323729567987,2.6783492223419794,3.6718290323191893
2025-07-17,1.0,1.0,0.0061196416995512,0.0061196416995512,0.0,0.0061196416995512,2.680312210520742,3.674520151507365
2025-07-16,1.0,1.0,0.0033432619517372,0.0033432619517372,0.0,0.0033432619517372,2.6640094273411874,3.6521701785886167
2025-07-15,1.0,1.0,-0.0042733178575877,-0.0042733178575877,0.0,-0.0042733178575877,2.655132623464343,3.6400007027348664
2025-07-14,1.0,1.0,0.0019081371492402,0.0019081371492402,0.0,0.0019081371492402,2.666527543232588,3.6556223389565257
2025-07-11,1.0,1.0,-0.0035152660221063,-0.0035152660221063,0.0,-0.0035152660221063,2.6614491332705814,3.648660194893695
2025-07-10,1.0,1.0,0.0028202028468595,0.0028202028468595,0.00014,0.0026802028468595,2.670837838775786,3.6615314519957693
2025-07-09,1.0,0.3,0.0059966217051976,0.0017989865115592798,0.0001,0.0016989865115592797,2.663698586241765,3.6512342308234498
2025-07-08,0.3,0.8,-0.0005476091081725,-0.00043808728653800007,3.999999999999999e-05,-0.00047808728653800007,2.659180674144594,3.6294696741968044
2025-07-07,0.8,1.0,-0.0074521384454895,-0.0074521384454895,0.0,-0.0074521384454895,2.6604526027103867,3.631458293834457
2025-07-03,1.0,1.0,0.0078813892520412,0.0078813892520412,0.0,0.0078813892520412,2.6804275196801433,3.6587236087002726
2025-07-02,1.0,1.0,0.004533353051342,0.004533353051342,0.0,0.004533353051342,2.6594672232903465,3.630113272967018
2025-07-01,1.0,1.0,-0.0003235926031718,-0.0003235926031718,0.0,-0.0003235926031718,2.647465328266129,3.613730954716724
2025-06-30,1.0,1.0,0.0047811615804806,0.0047811615804806,0.0,0.0047811615804806,2.6483223057750926,3.614900709847631
2025-06-27,1.0,1.0,0.0049683437757206,0.0049683437757206,0.0,0.0049683437757206,2.6357205001827335,3.5976995270905916
2025-06-26,1.0,1.0,0.0078238052367929,0.0078238052367929,0.0,0.0078238052367929,2.6226900742765573,3.5799132871925488
2025-06-25,1.0,1.0,0.0005603559165501,0.0005603559165501,0.0,0.0005603559165501,2.602329951573573,3.552122175117139
2025-06-24,1.0,1.0,0.0110471921080788,0.0110471921080788,0.0,0.0110471921080788,2.6008725372591273,3.5501328371772876
2025-06-23,1.0,1.0,0.0098774340838152,0.0098774340838152,0.0,0.0098774340838152,2.5724541421614466,3.511342363530135
2025-06-20,1.0,1.0,-0.0023484258518724,-0.0023484258518724,3.999999999999999e-05,-0.0023884258518724003,2.547293419319977,3.4769985396452667
2025-06-18,1.0,0.8,-0.0001507406693792,-0.00012059253550336001,3.999999999999999e-05,-0.00016059253550336,2.55339200679898,3.4851832340506235
2025-06-17,0.8,1.0,-0.0085450510151232,-0.0085450510151232,3.999999999999999e-05,-0.0085850510151232,2.553802128357947,3.485708672109118
2025-06-16,1.0,0.8,0.0095140645338536,0.00761125162708288,3.999999999999999e-05,0.00757125162708288,2.57591650294644,3.5157509432758776
2025-06-13,0.8,1.0,-0.0111800023617137,-0.0111800023617137,0.0,-0.0111800023617137,2.5565601428054885,3.482617099445055
2025-06-12,1.0,1.0,0.0039743569005257,0.0039743569005257,0.0,0.0039743569005257,2.5854656549337776,3.521992989384311
2025-06-11,1.0,1.0,-0.0028521096709569,-0.0028521096709569,0.0,-0.0028521096709569,2.5752307687575198,3.5080507437036776
2025-06-10,1.0,1.0,0.0056697251869572,0.0056697251869572,0.00014,0.0055297251869572,2.582596617546605,3.5180847071201007
2025-06-09,1.0,0.3,0.000901294345408,0.0002703883036224,0.00014,0.0001303883036224,2.5683941039797955,3.498250587652996
2025-06-06,0.3,1.0,0.0102690414530095,0.0102690414530095,0.0,0.0102690414530095,2.5680592590894014,3.4951004733597237
2025-06-05,1.0,1.0,-0.0048328303934708,-0.0048328303934708,0.0,-0.0048328303934708,2.5419558095098265,3.459573964904368
2025-06-04,1.0,1.0,-0.0002684357189924,-0.0002684357189924,1.9999999999999995e-05,-0.0002884357189924,2.554300309680502,3.476374694185521
2025-06-03,1.0,0.9,0.0057024311107722,0.00513218799969498,0.0,0.00513218799969498,2.5550372736935922,3.47730812789299
2025-06-02,0.9,0.9,0.0056330195266032,0.00506971757394288,0.0,0.00506971757394288,2.5419912964665374,3.4575914508354058
2025-05-30,0.9,0.9,-0.0011184364635955,-0.00100659281723595,1.9999999999999995e-05,-0.0010265928172359501,2.5291691233145954,3.438223868646487
2025-05-29,0.9,0.8,0.003947316182205,0.0031578529457640006,1.9999999999999995e-05,0.0031378529457640005,2.531768218382493,3.442073609281487
2025-05-28,0.8,0.9,-0.0057852802740158,-0.00520675224661422,1.9999999999999995e-05,-0.00522675224661422,2.5238487521409247,3.428540077552028
2025-05-27,0.9,0.8,0.0207904937816691,0.01663239502533528,1.9999999999999995e-05,0.01661239502533528,2.5371095954186855,3.4484905619753534
2025-05-23,0.8,0.9,-0.0068256686531443,-0.00614310178782987,1.9999999999999995e-05,-0.00616310178782987,2.495650857528112,3.37825497296699
2025-05-22,0.9,0.8,0.0003947342013894,0.00031578736111152,3.999999999999999e-05,0.00027578736111152,2.5111271900022833,3.4014722957909087
2025-05-21,0.8,1.0,-0.0168509046363665,-0.0168509046363665,0.0,-0.0168509046363665,2.510434843801469,3.4001301481322654
2025-05-20,1.0,1.0,-0.0033621824491902,-0.0033621824491902,0.0,-0.0033621824491902,2.5534630053979193,3.458407442133355
2025-05-19,1.0,1.0,0.0010938397869224,0.0010938397869224,1.9999999999999995e-05,0.0010738397869224,2.5620771763135917,3.470074465598975
2025-05-16,1.0,0.9,0.006334031066959,0.005700627960263101,0.0,0.005700627960263101,2.559328867148229,3.4662829074420856
2025-05-15,0.9,0.9,0.0048843462131384,0.00439591159182456,0.0,0.00439591159182456,2.544821784927186,3.4444655556038204
2025-05-14,0.9,0.9,0.0012780408102288,0.00115023672920592,0.0,0.00115023672920592,2.5336839343501563,3.427723367951878
2025-05-13,0.9,0.9,0.0066039069860177,0.005943516287415931,0.0,0.005943516287415931,2.530772946353979,3.423348189258383
2025-05-12,0.9,0.9,0.0330473952469474,0.02974265572225266,0.0,0.02974265572225266,2.515820128444361,3.400889034405402
2025-05-09,0.9,0.9,-0.0012740230374482,-0.00114662073370338,0.0,-0.00114662073370338,2.4431542332096425,3.2920939059068317
2025-05-08,0.9,0.9,0.0069676842606718,0.00627091583460462,1.9999999999999995e-05,0.00625091583460462,2.445958820306791,3.2962934597126954
2025-05-07,0.9,0.8,0.0042055521308985,0.0033644417047188,4.800000000000002e-05,0.0033164417047188,2.4307643171465476,3.2734848508399503
2025-05-06,0.8,0.5599999999999999,-0.0083583911350774,-0.004680699035643344,6.800000000000001e-05,-0.0047486990356433445,2.4227294760728477,3.25977569422286
2025-05-05,0.5599999999999999,0.9,-0.005734427432265,-0.0051609846890385,0.0,-0.0051609846890385,2.434289182767533,3.2872518307840526
2025-05-02,0.9,0.9,0.0148442697725437,0.01335984279528933,5.4000000000000005e-05,0.01330584279528933,2.446917687487996,3.3062110581728974
2025-05-01,0.9,0.63,0.0070869316815478,0.004464766959375114,0.0,0.004464766959375114,2.414786912446856,3.2578506443298103
