date,vol20,hurst_100,drawdown_252,ret5d,external_event,is_trading_day
2008-01-22,0.010329380947587731,0.7678932953824188,0.1601881699802703,-0.05391917698729143,0,1
2008-01-23,0.012273681863958186,0.7667542472245334,0.14001521946969508,-0.022776742744708423,0,1
2008-01-24,0.012529190716771853,0.7669348722384923,0.13275520248965722,0.011692084252701962,0,1
2008-01-25,0.012717030315002511,0.7657869293540509,0.1452831657154099,0.00742086557509225,0,1
2008-01-28,0.013576646846624784,0.7656539468437152,0.1311496079894755,0.024079530043581432,0,1
2008-01-29,0.013694412773921432,0.7663786854934482,0.1268447035677316,0.03970349692710973,0,1
2008-01-30,0.013670046484494226,0.7671023525339258,0.13326947736516304,0.007844024984223985,0,1
2008-01-31,0.014501913797645802,0.7678545310478067,0.11746515946867797,0.01763059641853526,0,1
2008-02-01,0.01410263199080529,0.7686089653618987,0.10326664142637787,0.04915841434689949,0,1
2008-02-04,0.0143598717545919,0.769696800204289,0.11457425426207102,0.019077339297792095,0,1
2008-02-05,0.015121905649636141,0.7678792799067258,0.1382807311067985,-0.013097358036760265,0,1
2008-02-06,0.014904968448803638,0.7719771950325782,0.1452192321690604,-0.013787162782234241,0,1
2008-02-07,0.014906906246385502,0.775968205719588,0.13956556265388298,-0.02504196114444579,0,1
2008-02-08,0.014879420656095621,0.7797071746144557,0.1450905436603489,-0.046640288145963105,0,1
2008-02-11,0.014783602839770874,0.7831307277665794,0.14072184259492437,-0.029531091069710746,0,1
2008-02-12,0.014271051214733058,0.7861946476818037,0.13275520248965722,0.006412214298327612,0,1
2008-02-13,0.01436800621934591,0.7888548991214328,0.12388979636344088,0.024953106817955595,0,1
2008-02-14,0.013214352067555292,0.7915329442065197,0.1315989909999501,0.009258778249862543,0,1
2008-02-15,0.012962830994989004,0.794177640910667,0.1317915446036767,0.015556032230141348,0,1
2008-02-18,0.012962830994989004,0.796896695814217,0.1317915446036767,0.010392790639780936,0,0
2008-02-19,0.012684941290964213,0.7993647051315014,0.12935063846955408,0.003925724351275139,0,1
2008-02-20,0.011575917640751887,0.8015759871760066,0.1267807700213821,-0.003299783116258004,0,1
2008-02-21,0.01160214331605253,0.8037877491919526,0.1340403762934136,-0.0028113570437634516,0,1
2008-02-22,0.011159168461305546,0.806124701493718,0.12870794889067427,0.003551676666860848,0,1
2008-02-25,0.01090338907110865,0.8079104626661953,0.11772219422942931,0.01620503726587752,0,1
2008-02-26,0.010968809955301577,0.809750747469532,0.11110486682827114,0.020956509528945455,0,1
2008-02-27,0.010806377131029603,0.811493802125134,0.11200424891123018,0.016921891551235912,0,1
2008-02-28,0.010294360942236328,0.8132202947048919,0.1206771698850545,0.015431673766913345,0,1
2008-02-29,0.010680812395066411,0.8153409089096385,0.1402719804251087,-0.013272279392094966,0,1
2008-03-03,0.010389540382332656,0.8169929897400607,0.14232784780311247,-0.027888782209808505,0,1
2008-03-04,0.008562385865129673,0.8182376098097153,0.1456041340225106,-0.03881140295046981,0,1
2008-03-05,0.008488263405181364,0.8195182379469489,0.14020811533009403,-0.031761262803659984,0,1
2008-03-06,0.009553641334375338,0.820337626318885,0.15800409325289555,-0.04244962383492501,0,1
2008-03-07,0.009706801750448033,0.8203674678764763,0.16667674042138225,-0.030712922453463798,0,1
2008-03-10,0.009936832446505362,0.8199295727261398,0.1776629742419683,-0.041198873425406846,0,1
2008-03-11,0.012897600477530096,0.8202959472723286,0.1481100689243331,-0.0029329904340719137,0,1
2008-03-12,0.012757929779617117,0.8204220911018247,0.15607643522426262,-0.01845600101268796,0,1
2008-03-13,0.012676935437706496,0.8206511072146928,0.1542131899013197,0.004502282399710511,0,1
2008-03-14,0.013066290445917771,0.8209780372164343,0.16731915619492443,-0.0007709082473793538,0,1
2008-03-17,0.013179591592363997,0.8210748599480036,0.17573565847000727,0.0023437054535937474,0,1
2008-03-18,0.016444215179673087,0.8214418271298656,0.14149294687717828,0.007767578657491114,0,1
2008-03-19,0.017278454115509424,0.822489504971845,0.1627579699771079,-0.007917227379023117,0,1
2008-03-20,0.017793521534027388,0.8230196941473849,0.14724997790733185,0.008232821688453074,0,1
2008-03-21,0.017723218175911114,0.8234869955068495,0.14724997790733185,0.024101885418527536,0,0
2008-03-24,0.018092826070481505,0.8234800220986426,0.1302049111231296,0.055238040823607504,0,1
2008-03-25,0.017998394885509042,0.8237425884305448,0.12936556086045792,0.01412613440111743,0,1
2008-03-26,0.01817667339506956,0.8235479179922424,0.14001884739041948,0.027159556939666096,0,1
2008-03-27,0.018077221226773518,0.8232656645302945,0.1427308208088497,0.005299509799357116,0,1
2008-03-28,0.017508079986114276,0.8230344962681783,0.15093012699981434,-0.004315624740121704,0,1
2008-03-31,0.017523751043609256,0.8229621004913444,0.1479602289532853,-0.020413219225096313,0,1
2008-04-01,0.019186899123947304,0.8217996904794054,0.11800305005455913,0.013050840048469015,0,1
2008-04-02,0.019157941036518536,0.8204967460949177,0.11742176132265492,0.026276257333308628,0,1
2008-04-03,0.01843299682340204,0.8191275512927713,0.11522673238177306,0.03208337485435697,0,1
2008-04-04,0.018206398162037892,0.8176640352097683,0.11619470270182208,0.040909971490632024,0,1
2008-04-07,0.017815043394960806,0.8164477650007006,0.1157432661513148,0.03781157159177262,0,1
2008-04-08,0.016142738156687115,0.8149851418818238,0.11664682376567359,0.0015376768468071678,0,1
2008-04-09,0.016071642718860153,0.8145157590032229,0.12303846711724531,-0.006363974941199224,0,1
2008-04-10,0.01607222427683334,0.8139457303595402,0.12181168230174988,-0.007442528115370495,0,1
2008-04-11,0.016318418157090748,0.8128376586441144,0.1388566121832835,-0.025641291753669804,0,1
2008-04-14,0.016128008478661398,0.8127335658805044,0.14176216597545654,-0.029424599019897357,0,1
2008-04-15,0.013204794392371778,0.8118977756487851,0.13976064895698292,-0.0261660067718803,0,1
2008-04-16,0.013138938987629805,0.8094510582242027,0.11645365409993713,0.0075086680206628564,0,1
2008-04-17,0.01260581946757739,0.8067948902189291,0.11516204587074508,0.007571993725028925,0,1
2008-04-18,0.012737258134620684,0.8044946939882681,0.10592967214069704,0.03823630362658559,0,1
2008-04-21,0.012051485960571203,0.8022506225162414,0.10547748262551115,0.0422781214151271,0,1
2008-04-22,0.012122897870707007,0.7997701036268291,0.1094156932487611,0.03527501464729488,0,1
2008-04-23,0.01172917434228086,0.7970099107496317,0.11083653759734036,0.006357466734667749,0,1
2008-04-24,0.011684583292372298,0.7948681510229268,0.10696273967978054,0.009266449469873095,0,1
2008-04-25,0.011450359909013698,0.7936012219517746,0.09869813091577806,0.00808833600622183,0,1
2008-04-28,0.011467136706603234,0.7928812810727426,0.09850455054203533,0.00779514427869521,0,1
2008-04-29,0.008666482552791668,0.7912206443920496,0.10205587422313722,0.008264034039036305,0,1
2008-04-30,0.0088002584938051,0.7893567239856297,0.10735010578126947,0.003921024607387746,0,1
2008-05-01,0.009879852167469345,0.7888885563135047,0.08888487916183263,0.020243120103931256,0,1
2008-05-02,0.009863898760782827,0.7883618514018744,0.08636689682515164,0.013681580515477743,0,1
2008-05-05,0.009968902357787388,0.7876796806594908,0.09075736541492219,0.008593704085551712,0,1
2008-05-06,0.010077601951186529,0.7873259709385872,0.08288046500908108,0.02135479108732552,0,1
2008-05-07,0.010832683321551418,0.7860321597253024,0.09921487003932328,0.009113579461146326,0,1
2008-05-08,0.010869115214252115,0.7845893070518922,0.10153892974558898,-0.013888530981809977,0,1
2008-05-09,0.00977104456964713,0.7834675211600846,0.10321797252760445,-0.018444029275970553,0,1
2008-05-12,0.00988747914238726,0.783846576356779,0.09314590627821262,-0.0026269565157164276,0,1
2008-05-13,0.009905094834637735,0.7846017801025658,0.09301653325615677,-0.011052068852917873,0,1
2008-05-14,0.008071759526633753,0.7861133893517996,0.09114452616240809,0.008959233016277102,0,1
2008-05-15,0.008442114241944751,0.7871549459009843,0.0797811939404961,0.024216670622058123,0,1
2008-05-16,0.008206416989989081,0.7881791334222404,0.0789423228371654,0.027069732606997743,0,1
2008-05-19,0.008207051478005711,0.7887790653582454,0.07642386134114387,0.018439620058879003,0,1
2008-05-20,0.008390286693577059,0.7894670249460758,0.08391332719416134,0.010036793828973378,0,1
2008-05-21,0.009329255912386246,0.7891979065617776,0.09940845041306612,-0.009092671484679626,0,1
2008-05-22,0.009289350210318454,0.7890279167594337,0.09927955655035103,-0.02118883300521701,0,1
2008-05-23,0.009539863522836771,0.7876455789141777,0.11135279756154426,-0.03518832265120897,0,1
2008-05-26,0.00953894362944195,0.7862875725182757,0.11135279756154426,-0.03781922762872747,0,0
2008-05-27,0.009671181208290877,0.7865398735152693,0.1047672315795578,-0.022764117200312572,0,1
2008-05-28,0.009625525588766882,0.7863865598322595,0.10063523522856144,-0.0013621988970003995,0,1
2008-05-29,0.008455971823885484,0.7862269868265432,0.09611587277607603,0.0035123925489672914,0,1
2008-05-30,0.00845104087153886,0.786525060672652,0.09385629422683495,0.019688919614779365,0,1
2008-06-02,0.008690368762743947,0.7859156878239019,0.10321797252760445,0.009154167156119941,0,1
2008-06-03,0.00847418918443157,0.7863309882245468,0.10844724376937132,-0.004110676373371147,0,1
2008-06-04,0.007540066496799251,0.7876934822923004,0.1088994332845572,-0.009188927985294137,0,1
2008-06-05,0.008799256134018366,0.7896446950754695,0.09108011345671785,0.0055712443306470405,0,1
2008-06-06,0.011417215867801046,0.7890488802819261,0.12006870597338515,-0.028927433451832574,0,1
2008-06-09,0.01109038606250913,0.7886353677148076,0.11793822664086218,-0.01641452846099878,0,1
2008-06-10,0.011113757917947949,0.7879793543462646,0.12232814761995736,-0.01556935779019153,0,1
2008-06-11,0.011452056186373339,0.7878288617344557,0.13524108115049438,-0.029560802506311212,0,1
2008-06-12,0.011012277978485368,0.7877854045180842,0.13194843506217002,-0.04496361253672054,0,1
2008-06-13,0.011524123043530315,0.7865620563343574,0.1209727427470847,-0.0010273947293800711,0,1
2008-06-16,0.01148499753698474,0.7856894971877654,0.12045634588021192,-0.002854810530740992,0,1
2008-06-17,0.011422258212868394,0.7855156935086286,0.12471723609392316,-0.0027220748477773116,0,1
2008-06-18,0.011042496809651432,0.7855142340694278,0.13323997484002748,0.0023140626443369783,0,1
2008-06-19,0.011056048734628687,0.7867749410955562,0.13214174163057513,-0.0002226901905522105,0,1
2008-06-20,0.011229035627000436,0.790474319450691,0.1462289578031064,-0.028732004437440284,0,1
2008-06-23,0.01122222470393189,0.7924330408868497,0.14707255204851233,-0.03026138161946812,0,1
2008-06-24,0.011002551116244461,0.7925128096676771,0.14875926137998297,-0.027467723891612783,0,1
2008-06-25,0.011006301269210097,0.7925109787812795,0.1447366502613917,-0.013263965904798503,0,1
2008-06-26,0.012149005122882289,0.7916317482538673,0.16796567904853188,-0.04127855795860558,0,1
2008-06-27,0.012052720023062591,0.790351606859725,0.17250790424671392,-0.03077985214395118,0,1
2008-06-30,0.01209575493145431,0.7895464040327204,0.16958783877164352,-0.02639765759351187,0,1
2008-07-01,0.01218082116771372,0.789394505744146,0.16699230107306362,-0.021419369240526454,0,1
2008-07-02,0.012541030459430778,0.7889781852212412,0.18126755306124975,-0.042713046000419586,0,1
2008-07-03,0.011271800355768925,0.7893476199715797,0.1804240272671782,-0.014973358556170657,0,1
2008-07-04,0.00937863483124034,0.7898755638923614,0.1804240272671782,-0.009566403185106043,0,0
2008-07-07,0.009384000056379457,0.7899698269696609,0.1887943933428613,-0.023128941829087868,0,1
2008-07-08,0.01057781224168435,0.7913150079651939,0.1743893576246126,-0.008879937797787063,0,1
2008-07-09,0.010886801494162214,0.7922131556038933,0.19028656398190724,-0.011015822023885402,0,1
2008-07-10,0.010896483219611149,0.7932968271735182,0.1869771473166495,-0.007995744467252153,0,1
2008-07-11,0.010377651921838439,0.7945035373815742,0.19645074354919756,-0.01955488791183002,0,1
2008-07-14,0.010356140096973623,0.7966832352199302,0.20371787946801545,-0.01839667527280986,0,1
2008-07-15,0.010557810767860675,0.7990617730947843,0.21494307689706538,-0.049119666330577516,0,1
2008-07-16,0.012429129205124505,0.8027897550390399,0.19567210962015735,-0.0066511748461709486,0,1
2008-07-17,0.012760384493037947,0.8057437467464549,0.18762640822363374,-0.0007985764543290141,0,1
2008-07-18,0.012541517513211533,0.807003636595234,0.18256525345920527,0.017280197795618735,0,1
2008-07-21,0.012553451108246697,0.8081518951124765,0.18211087350131794,0.027134862644237367,0,1
2008-07-22,0.012904381764039253,0.8091086409065762,0.1728321582178668,0.053640592726391656,0,1
2008-07-23,0.012922330512222914,0.8103781668150238,0.168354687982047,0.03396304164612496,0,1
2008-07-24,0.012313162518980734,0.8107924262555369,0.1856147604076661,0.0024762594898843915,0,1
2008-07-25,0.012268898978862268,0.8109377235062364,0.1858092991000908,-0.003968568322564758,0,1
2008-07-28,0.012605648005693469,0.8106905910691701,0.19774823859314983,-0.019119174696421548,0,1
2008-07-29,0.013589382987099493,0.8116887000857731,0.18061842905693437,-0.009413169184977033,0,1
2008-07-30,0.013616845002388127,0.8120546328664856,0.1660191284515986,0.0028083601226358557,0,1
2008-07-31,0.013984009079731052,0.8127144477852847,0.17704985563955822,0.010517018668456446,0,1
2008-08-01,0.014039716341044334,0.8129119257880554,0.18139719988864345,0.005418999758374454,0,1
2008-08-04,0.014005180841656058,0.8129214471008435,0.18898913738928924,0.010918145182380545,0,1
2008-08-05,0.014748212282425227,0.814177401902766,0.16712208480312618,0.01647137882082772,0,1
2008-08-06,0.014007362484804223,0.8142000768589033,0.1634240699123597,0.0031116523505159144,0,1
2008-08-07,0.014474064956940362,0.8152509365889843,0.17588187052033077,0.00141926595095887,0,1
2008-08-08,0.01468487143304963,0.8159113322573294,0.16056882785098614,0.02544380746660546,0,1
2008-08-11,0.01453694491285583,0.8174481278761119,0.1518737286448094,0.04576437931423305,0,1
2008-08-12,0.01432686720802034,0.8194523053320159,0.16069840622704523,0.007712629256789061,0,1
2008-08-13,0.013567676271606472,0.8207572679495935,0.16575949254013922,-0.002791644540304783,0,1
2008-08-14,0.013501510069952137,0.8216531643785937,0.15946566614545543,0.019919722413145102,0,1
2008-08-15,0.013481308252326093,0.8218759767878374,0.15537775245382623,0.006184039346394998,0,1
2008-08-18,0.01391471862688319,0.8226924383049433,0.1669274092080324,-0.01774933883272989,0,1
2008-08-19,0.013934516210266616,0.823685192050976,0.17601151734772436,-0.018245063793863814,0,1
2008-08-20,0.01391958947171234,0.8244980684484914,0.17218330801888904,-0.007700196072124799,0,1
2008-08-21,0.013047622130255933,0.825129144226675,0.17075561853686783,-0.013431875340104926,0,1
2008-08-22,0.01338544858278007,0.825341568070056,0.1587520609841152,-0.003995050497535679,0,1
2008-08-25,0.01380022554838749,0.8258671669351652,0.17581711555796842,-0.010670986476082334,0,1
2008-08-26,0.012992183434978384,0.8262859464131698,0.17341597964914446,0.0031499684197349165,0,1
2008-08-27,0.012543654743353,0.8266520001524484,0.16537034670395534,0.008230036167341748,0,1
2008-08-28,0.012404952078962965,0.8265783136404032,0.15524790027242952,0.01870102301697396,0,1
2008-08-29,0.0126181223854539,0.827704486175722,0.16433200841212137,-0.006632940384417085,0,1
2008-09-01,0.01238476526086822,0.8286514275492426,0.16433200841212137,0.013935143962158891,0,0
2008-09-02,0.010942669029147459,0.8296702707569646,0.16952328916328452,0.004709370602407281,0,1
2008-09-03,0.010891309510414969,0.8295210960546644,0.17023675742195554,-0.005830622838263966,0,1
2008-09-04,0.012388727092971709,0.8291046728544289,0.1952178665649389,-0.0473156163866294,0,1
2008-09-05,0.011549614369424059,0.8284626334951201,0.19268742608539347,-0.033931439230301286,0,1
2008-09-08,0.012327496077212261,0.8278310380749992,0.17601151734772436,-0.013976254987833614,0,1
2008-09-09,0.013743966162993036,0.8268479493864218,0.20047369692446104,-0.03726824287461783,0,1
2008-09-10,0.013786238161435038,0.8258957128528608,0.1972292405755689,-0.032530343317870636,0,1
2008-09-11,0.01411697861444306,0.824985173900856,0.1856147604076661,0.011932553865583007,0,1
2008-09-12,0.01411135088687725,0.8241336889097585,0.18185123758985866,0.013422543938577336,0,1
2008-09-15,0.01732339140969489,0.8223332928006688,0.22078300249320293,-0.05433508609412474,0,1
2008-09-16,0.017772473995126107,0.8210301913708624,0.2077409012946132,-0.009089387481309164,0,1
2008-09-17,0.020129686896292326,0.8177180858207527,0.24336318108136545,-0.05746838678936628,0,1
2008-09-18,0.02149297851468736,0.8157714878372089,0.2209126493205965,-0.04334298707402884,0,1
2008-09-19,0.02323650681813972,0.8144809955453969,0.1899725092595833,-0.009926399748867887,0,1
2008-09-22,0.023341684479303546,0.812726045035417,0.20831082710500348,0.016006036095344234,0,1
2008-09-23,0.023773415578956382,0.8102177597754444,0.2263229058905727,-0.023454454011729187,0,1
2008-09-24,0.02363333461213411,0.807595437898697,0.22384284559316125,0.02579881787421101,0,1
2008-09-25,0.02376708862969208,0.8053241986292826,0.21094781448851385,0.011819402925276723,0,1
2008-09-26,0.023711527398923838,0.8029257112555093,0.21055589711291867,-0.02634509490159631,0,1
2008-09-29,0.029114577991197085,0.7960606344554682,0.27241834192502545,-0.081856707099072,0,1
2008-09-30,0.031025649731785416,0.791837113108412,0.23585124630649323,-0.02159408475193203,0,1
2008-10-01,0.03103555174643706,0.7874773843981663,0.23361057027632015,-0.02413232350429506,0,1
2008-10-02,0.031336907997896436,0.7808599219937302,0.26141061364776497,-0.07401276885291852,0,1
2008-10-03,0.03134722339677793,0.7732080217794376,0.2713818210202734,-0.08696740840981687,0,1
2008-10-06,0.03230894830354534,0.762015433559858,0.308492942028059,-0.05979504079059861,0,1
2008-10-07,0.03299173954208322,0.7482074894015087,0.3394625916439945,-0.13759810650921822,0,1
2008-10-08,0.03300464458074934,0.7340210937613821,0.3561033187882232,-0.15983094724579838,0,1
2008-10-09,0.034906736103093104,0.7350067674013631,0.4010723454677567,-0.18909252475148175,0,1
2008-10-10,0.034638279273548934,0.7371187463094322,0.4155999094338849,-0.19793369500546631,0,1
2008-10-13,0.04930461567007775,0.7424718081868295,0.3307461917869776,-0.03218079917243821,0,1
2008-10-14,0.04900749208848742,0.7473422409484132,0.3406513931120023,-0.0017997488907804948,0,1
2008-10-15,0.052434515062038424,0.7507140575721236,0.4055625574912327,-0.076812383331329,0,1
2008-10-16,0.0529928592766764,0.7557717772912848,0.3808001082693111,0.033847555785812,0,1
2008-10-17,0.05167391252071001,0.76101945520784,0.3740963688676532,0.05322040245993831,0,1
2008-10-20,0.05411275904141032,0.7660383850623776,0.33649248108888685,-0.025061851024772097,0,1
2008-10-21,0.054232042366986394,0.7704753235008137,0.3563015644380849,-0.03995978033812331,0,1
2008-10-22,0.055064234059882845,0.7740601395555784,0.3913539899929096,0.006886896987251978,0,1
2008-10-23,0.054964180892581774,0.7778608141679791,0.38430299251317057,-0.022181526460919865,0,1
2008-10-24,0.05552745917666397,0.7803769543763467,0.41552776692541193,-0.06619453218829163,0,1
2008-10-27,0.05374548464601845,0.7823254985528244,0.436277044312798,-0.15038949880729058,0,1
2008-10-28,0.060024979861434014,0.7856186990625265,0.37040334810217657,-0.02190743814963836,0,1
2008-10-29,0.05998502355816773,0.7893512832113886,0.37496930054113453,0.026919899551439253,0,1
2008-10-30,0.06040071537199956,0.7933913026351531,0.3533470914802671,0.050277816290288824,0,1
2008-10-31,0.06042229365379266,0.7972800873101226,0.3497882432852263,0.11247672672894327,0,1
2008-11-03,0.059451477290539095,0.8009224043421498,0.3479079960724414,0.15675971210473616,0,1
2008-11-04,0.05908527031333632,0.8041075806304374,0.3257482515482846,0.07092651528448557,0,1
2008-11-05,0.05960771940845526,0.8071913904960761,0.35408563928792613,0.03341221682597184,0,1
2008-11-06,0.05878745681297256,0.8100240673325526,0.38987668308220524,-0.056490261035953226,0,1
2008-11-07,0.058852360608229674,0.8126192218653657,0.3697317105002468,-0.030672264856891784,0,1
2008-11-10,0.04871187478980149,0.8150165589558678,0.377991035863659,-0.0461331217221298,0,1
2008-11-11,0.04904192675744934,0.8171405722728029,0.39719581440742946,-0.10596570646380965,0,1
2008-11-12,0.04486674315580315,0.8188840724165174,0.423720041219504,-0.10780748372711668,0,1
2008-11-13,0.04613310488031519,0.8207138988129902,0.38779493050248226,0.0034120193770654783,0,1
2008-11-14,0.04743914472823629,0.8221835663418646,0.41834827860818036,-0.07713630674092897,0,1
2008-11-17,0.04511582633129527,0.8234673073041348,0.426070385451383,-0.07729687570416621,0,1
2008-11-18,0.0450905099755181,0.8249469470246353,0.4152590696255627,-0.029965377895272316,0,1
2008-11-19,0.045706209802498385,0.8261129823014638,0.452728820049791,-0.050337996989647804,0,1
2008-11-20,0.048099387845451536,0.8265467634224261,0.49335433750338864,-0.1724249148860313,0,1
2008-11-21,0.048963755028858844,0.8274466238706284,0.4660246174620283,-0.081967158525319,0,1
2008-11-24,0.050914210017792005,0.8286513204764333,0.4290249992727918,-0.005148042105707629,0,1
2008-11-25,0.04320071246735311,0.8297603297478692,0.42479440782812783,-0.0163069450200094,0,1
2008-11-26,0.044204699999788155,0.8308832377063512,0.3956681498728095,0.09165675812128571,0,1
2008-11-27,0.04339471869342775,0.8319529502566517,0.3956681498728095,0.17919154616595923,0,0
2008-11-28,0.04349704576867725,0.8329362162078122,0.3880604458452832,0.13292325805335348,0,1
2008-12-01,0.04750270563419623,0.8336270287712355,0.4422652123623231,-0.03434088927303913,0,1
2008-12-02,0.04771869366219219,0.8344383779213991,0.4208007104570486,-0.00455304315478966,0,1
2008-12-03,0.04745578966693262,0.8351878966303906,0.4068758734215182,-0.018545644328277433,0,1
2008-12-04,0.04613669245136135,0.8357810556579172,0.4205968423418721,-0.04125000604190565,0,1
2008-12-05,0.04605156431937707,0.8363138653146021,0.40273260931595,-0.02397649142149938,0,1
2008-12-08,0.046702411399186475,0.8367349937876822,0.3818795692658219,0.10826945787668851,0,1
2008-12-09,0.046308227474339166,0.8370752536228572,0.39206834408720126,0.04960704698467455,0,1
2008-12-10,0.04509417313334556,0.8373215395603857,0.38792500873644165,0.03195092533901356,0,1
2008-12-11,0.0432544376018165,0.8374651394004455,0.4026646414033592,0.030949435986839413,0,1
2008-12-12,0.041750978586297054,0.8375166198044363,0.3878373069342935,0.012055086883799193,0,1
2008-12-15,0.04176406637410201,0.8374924778319363,0.3948507920222578,-0.035714145754475624,0,1
2008-12-16,0.04282092389004699,0.8373183021542235,0.36164560173034677,0.02659232738970685,0,1
2008-12-17,0.03992766907334031,0.8370776163882415,0.36782913867354405,0.009766030124642944,0,1
2008-12-18,0.035744258842764255,0.8367398247758951,0.3741608758495818,0.015351577129416816,0,1
2008-12-19,0.034236749116679344,0.8363041556792502,0.37655144768440374,-0.000944565196508762,0,1
2008-12-22,0.03104147757348582,0.835771614703075,0.3798232626263771,0.00019094906226091446,0,1
2008-12-23,0.031133791922182488,0.835131346821817,0.38623455237814863,-0.05464264786849926,0,1
2008-12-24,0.02989458722282184,0.8344958766806717,0.38267263415262853,-0.03985576034693694,0,1
2008-12-25,0.02989458722282184,0.8337509686083827,0.38267263415262853,-0.0215757651506866,0,0
2008-12-26,0.029776373602889077,0.832942967077792,0.3791110865047552,-0.01167972442735421,0,1
2008-12-29,0.02149789881567011,0.8320713617747404,0.3808917491553979,-0.001722874246373185,0,1
2008-12-30,0.02045963505423996,0.831050596868838,0.366217059630909,0.032614238590329636,0,1
2008-12-31,0.020036297934943038,0.829883430417214,0.3571704440016782,0.04131064255663586,0,1
2009-01-01,0.01914223281299147,0.8286296854128019,0.3571704440016782,0.04131064255663586,0,0
2009-01-02,0.0190907091746355,0.8272035211406448,0.33779442116105085,0.06654437604806884,0,1
2009-01-05,0.017598764691353037,0.8256049431946179,0.3385781187685052,0.06834609348069165,0,1
2009-01-06,0.01710425675113209,0.8238217157655884,0.3341612779118156,0.050578486224992725,0,1
2009-01-07,0.018555128758322208,0.8220079460543404,0.3541074715198107,0.004764828333243987,0,1
2009-01-08,0.017605743380264726,0.8200498506712378,0.3514715527181166,0.008865322433271094,0,1
2009-01-09,0.01821261470752821,0.8180808832992135,0.3653625816929157,-0.04163081890702336,0,1
2009-01-12,0.018767939292919412,0.8159617173883222,0.38060703434936083,-0.06354327967288054,0,1
2009-01-13,0.01519796259842414,0.8136955200574926,0.3794671745655662,-0.0680433491636886,0,1
2009-01-14,0.01649065753421031,0.8112493695825636,0.3989857956846825,-0.0694826494904226,0,1
2009-01-15,0.016096926580980747,0.8087220542614104,0.3987720835557724,-0.07293516735603844,0,1
2009-01-16,0.016244549700355902,0.8059621579326585,0.3940703796619871,-0.045234959586294865,0,1
2009-01-19,0.016033629353762832,0.8030491723557338,0.3940703796619871,-0.021736354881724873,0,0
2009-01-20,0.019716044466143345,0.7997709548151378,0.4260552328194829,-0.07507750814197534,0,1
2009-01-21,0.022223859746588845,0.7964794666956938,0.4012652929056837,-0.0037927509942931037,0,1
2009-01-22,0.022444551373305865,0.7927243010354449,0.4105257318371186,-0.019549405408283982,0,1
2009-01-23,0.02242070915889821,0.7887184660917668,0.4079614827523157,-0.022925274857135247,0,1
2009-01-26,0.022509309990288502,0.7845549333825421,0.40390095230302503,-0.016223951282582916,0,1
2009-01-27,0.021901930147310237,0.7802614632825259,0.39784597295865254,0.049149781431769624,0,1
2009-01-28,0.023086904348070265,0.7760794675398331,0.37747261449719016,0.03973826492197241,0,1
2009-01-29,0.024108000004325284,0.7720449621896278,0.3977033005646342,0.021752317217248462,0,1
2009-01-30,0.023079194182499124,0.7685010492491583,0.40995593164739763,-0.0033687823291530528,0,1
2009-02-02,0.023064781215015966,0.7641623140509963,0.4117370389912164,-0.013145611821501757,0,1
2009-02-03,0.023328430762642065,0.7617118847385121,0.4034736392184991,-0.00934589159437793,0,1
2009-02-04,0.02259130586501978,0.758892458977337,0.40639430988399505,-0.04645851099939169,0,1
2009-02-05,0.02292050248828985,0.7561979408162032,0.3975609987482628,0.00023626530994591555,0,1
2009-02-06,0.023566937808281285,0.7547747085815378,0.3803932851626861,0.05010243822508076,0,1
2009-02-09,0.022933120082858492,0.7527132352111814,0.3795386219358693,0.054734734616185055,0,1
2009-02-10,0.02513790300532117,0.7504045473886637,0.4079614827523157,-0.007523294574840134,0,1
2009-02-11,0.02420824970218287,0.7481875723218022,0.40447090072380476,0.003240213482142318,0,1
2009-02-12,0.024208804815736305,0.7469268104713781,0.4040434764659847,-0.010760388527722764,0,1
2009-02-13,0.024242914123024706,0.7465459408524722,0.41045476621775623,-0.04851703562148002,0,1
2009-02-16,0.024242914123024706,0.7427627706952884,0.41045476621775623,-0.04982766917474668,0,0
2009-02-17,0.02320010732591936,0.740618443139884,0.43567201921608145,-0.04680529333224592,0,1
2009-02-18,0.020786295680664393,0.7394418899799414,0.43702588759090355,-0.05466565262162004,0,1
2009-02-19,0.02066231315638875,0.736045145433135,0.44308068164645265,-0.06550344469589464,0,1
2009-02-20,0.020651632428399933,0.7316312407125163,0.4484945246040952,-0.06452390114715012,0,1
2009-02-23,0.021717187760377645,0.7235934811721673,0.46822674667882747,-0.09799414387668526,0,1
2009-02-24,0.023575227154785636,0.7164258572775855,0.44806710034627506,-0.021964321373849627,0,1
2009-02-25,0.021824676157307692,0.7189386063399933,0.4524123456016027,-0.027330667026334354,0,1
2009-02-26,0.021082987108414605,0.7239765031449833,0.46131691881881476,-0.03274484574583436,0,1
2009-02-27,0.02116264814790227,0.729674239979266,0.47335568954160945,-0.04507872731393525,0,1
2009-03-02,0.022921369340801318,0.735371254002442,0.4970771799841526,-0.05425326137623632,0,1
2009-03-03,0.022351897986729652,0.7398209063064588,0.5008527732808179,-0.0956378446866637,0,1
2009-03-04,0.02348851962707427,0.7434194507715546,0.4890275293981099,-0.06686634277161374,0,1
2009-03-05,0.024030156285411473,0.7456724919380179,0.5098996483144016,-0.09018796244548477,0,1
2009-03-06,0.022468959425774416,0.747833009154674,0.5090445774521734,-0.06776658781237066,0,1
