date,final_allocation,applied_allocation,spy_ret1d,strategy_ret1d_gross,trade_cost,strategy_ret1d,strategy_nav,benchmark_nav
2024-05-09,1.0,1.0,0.0057619073481152,0.0057619073481152,0.0,0.0057619073481152,2.5683090041073076,2.996291313982538
2024-05-08,1.0,1.0,9.669515375820836e-05,9.669515375820836e-05,0.0,9.669515375820836e-05,2.5535954238703953,2.979125866759894
2024-05-07,1.0,1.0,0.0011033841297598,0.0011033841297598,0.0,0.0011033841297598,2.553348527441936,2.9788378275781353
2024-05-06,1.0,1.0,0.0103268387200781,0.0103268387200781,0.0,0.0103268387200781,2.55053430836368,2.9755546478025168
2024-05-03,1.0,1.0,0.0123953032652017,0.0123953032652017,0.0,0.0123953032652017,2.524464569895814,2.9451406552478274
2024-05-02,1.0,1.0,0.0093534150223624,0.0093534150223624,0.00014,0.009213415022362401,2.4935561847766876,2.909081705287538
2024-05-01,1.0,0.3,-0.0032470641718105,-0.0009741192515431499,0.00014,-0.0011141192515431498,2.4707917549049174,2.8821240033384012
2024-04-30,0.3,1.0,-0.0158412836389899,-0.0158412836389899,0.0,-0.0158412836389899,2.473547581885504,2.8915129313802126
2024-04-29,1.0,1.0,0.0035414757424736,0.0035414757424736,0.00014,0.0034014757424736,2.5133624696548993,2.9380555019334347
2024-04-26,1.0,0.3,0.0094739029443666,0.00284217088330998,0.00014,0.00270217088330998,2.50484230930109,2.9276871688434243
2024-04-25,0.3,1.0,-0.0037989251634936,-0.0037989251634936,0.0,-0.0037989251634936,2.4980920377328997,2.900210852706682
2024-04-24,1.0,1.0,-0.0004746094429152,-0.0004746094429152,0.0,-0.0004746094429152,2.5076182919626735,2.911270551663133
2024-04-23,1.0,1.0,0.0118666051714728,0.0118666051714728,0.0,0.0118666051714728,2.508808996402837,2.9126529242449144
2024-04-22,1.0,1.0,0.0092090570344656,0.0092090570344656,0.00011,0.0090990570344656,2.479387088753353,2.8784949610540123
